Start date;End date;Wind onshore [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Solar [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hydro Run-of-River [MWh] Calculated resolutions;Hydro water reservoir [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Fossil hard coal [MWh] Calculated resolutions;Fossil oil [MWh] Calculated resolutions;Biomass [MWh] Calculated resolutions;Waste [MWh] Calculated resolutions
May 6, 2025 9:00 AM;May 6, 2025 10:00 AM;6727.775;841.6;7642.049999999999;35838.825;5421.175;1093.125;345.325;493.57500000000005;;79.30000000000001;366.7;306.05
May 6, 2025 10:00 AM;May 6, 2025 11:00 AM;7208.55;717.55;10551.4;35024.625;5398.875;903.575;254.85000000000002;494.9;;79.825;366.65;302.4
May 6, 2025 11:00 AM;May 6, 2025 12:00 PM;8124.95;650.2;12491.175;34676.05;5240.375;635.95;289.9;493.55;;79.9;366.775;301.85
May 6, 2025 12:00 PM;May 6, 2025 1:00 PM;8813.775;719.15;12918.25;34040.35;5107.15;753.175;419.75;493.325;;79.92500000000001;366.65;303.9
May 6, 2025 1:00 PM;May 6, 2025 2:00 PM;8420.45;842.55;12331.575;34578.0;4992.125;905.1999999999999;652.25;817.15;;79.775;366.775;303.95
May 6, 2025 2:00 PM;May 6, 2025 3:00 PM;4947.225;846.15;7510.474999999999;34716.85;4984.85;1261.65;1038.225;883.45;;79.875;367.95;307.1
May 6, 2025 3:00 PM;May 6, 2025 4:00 PM;4725.575;931.8499999999999;6321.35;34496.6;5073.15;920.05;877.5500000000001;881.025;;79.675;366.275;308.07500000000005
May 6, 2025 4:00 PM;May 6, 2025 5:00 PM;4680.0;879.0;5211.625;34768.6;5217.225;1533.975;748.4;878.775;;79.925;366.4;308.8
May 6, 2025 5:00 PM;May 6, 2025 6:00 PM;7683.075000000001;908.6;6426.8;35080.925;5320.875;1232.675;225.0;878.05;;80.0;366.375;308.4
May 6, 2025 6:00 PM;May 6, 2025 7:00 PM;8097.825;941.55;4870.475;36299.100000000006;5509.15;849.85;274.5;877.8;;79.925;365.6;311.9
May 6, 2025 7:00 PM;May 6, 2025 8:00 PM;8061.525;942.025;2408.475;37597.525;5901.125;1144.9;876.425;878.675;;79.775;367.025;314.075
May 6, 2025 8:00 PM;May 6, 2025 9:00 PM;7740.975;1001.125;759.4749999999999;37673.525;5942.025000000001;1541.225;934.15;881.675;;79.625;362.625;314.5
May 6, 2025 9:00 PM;May 6, 2025 10:00 PM;7769.775;1005.7;268.975;38114.4;6216.825;1756.325;1319.675;884.6;;79.3;361.55;316.475
May 6, 2025 10:00 PM;May 6, 2025 11:00 PM;7683.75;1224.55;249.35;38232.3;6036.625;1611.25;1450.625;885.225;;79.425;362.35;318.275
May 6, 2025 11:00 PM;May 7, 2025 12:00 AM;7459.675;1184.225;0.0;38303.35;5747.549999999999;1211.95;1175.975;562.425;;79.65;361.825;318.075
May 7, 2025 12:00 AM;May 7, 2025 1:00 AM;7581.35;1127.65;0.0;36929.375;5587.8;1212.975;974.225;488.425;;79.725;361.775;320.725
May 7, 2025 1:00 AM;May 7, 2025 2:00 AM;7260.875;1015.625;0.0;36387.8;5340.05;1007.55;245.85;488.175;;79.72500000000001;361.675;321.075
May 7, 2025 2:00 AM;May 7, 2025 3:00 AM;6856.2;907.875;0.0;36088.524999999994;5260.2;929.075;167.72500000000002;488.325;;79.725;361.8;322.4
May 7, 2025 3:00 AM;May 7, 2025 4:00 AM;6731.075;718.1;0.0;35938.3;5247.375;912.675;166.5;488.675;;79.975;361.725;322.6
May 7, 2025 4:00 AM;May 7, 2025 5:00 AM;6524.375;639.85;0.0;35508.85;5224.375;955.725;164.975;488.6;;79.525;361.47499999999997;322.45
May 7, 2025 5:00 AM;May 7, 2025 6:00 AM;6002.3;603.225;0.0;36120.575;5277.125;1073.775;311.0;488.425;;79.8;361.5;314.2
May 7, 2025 6:00 AM;May 7, 2025 7:00 AM;5547.15;592.325;327.575;37084.25;5567.0;1394.45;1563.575;487.325;;79.575;362.45;306.175
May 7, 2025 7:00 AM;May 7, 2025 8:00 AM;5328.125;511.05;1071.425;37932.725;5812.35;1596.725;2222.9;617.55;;79.5;361.375;306.45000000000005
May 7, 2025 8:00 AM;May 7, 2025 9:00 AM;4804.55;604.75;3340.1;38651.625;5878.525;1512.0;2100.325;677.825;;79.725;361.45;305.275
May 7, 2025 9:00 AM;May 7, 2025 10:00 AM;4674.4;618.325;6631.85;38082.475;5496.25;1087.475;1167.875;878.125;;79.17500000000001;362.0;298.15
May 7, 2025 10:00 AM;May 7, 2025 11:00 AM;4432.049999999999;466.25;9789.9;38221.95;5303.775;1045.95;741.75;381.325;;79.65;361.6;287.45
May 7, 2025 11:00 AM;May 7, 2025 12:00 PM;4473.325;442.15;11837.75;37962.5;5159.8;875.925;526.55;308.5;;79.6;361.6;297.025
May 7, 2025 12:00 PM;May 7, 2025 1:00 PM;4737.925;441.55;12661.85;36919.425;5174.9;1047.2;878.875;307.025;;79.9;361.375;299.225
May 7, 2025 1:00 PM;May 7, 2025 2:00 PM;5030.7;430.725;12068.6;36428.65;5016.85;993.1;1102.9;307.55;;79.975;360.6;296.95000000000005
May 7, 2025 2:00 PM;May 7, 2025 3:00 PM;5133.65;393.125;10614.175;36287.975;4773.2;1054.05;1066.025;307.475;;80.0;360.625;298.2
May 7, 2025 3:00 PM;May 7, 2025 4:00 PM;5166.5;507.15;9072.075;36227.149999999994;4734.45;1175.05;687.175;304.7;;79.7;361.45;299.375
May 7, 2025 4:00 PM;May 7, 2025 5:00 PM;5123.275;568.875;7880.375;35732.675;4972.25;1171.3;366.75;304.475;;79.65;360.54999999999995;300.35
May 7, 2025 5:00 PM;May 7, 2025 6:00 PM;5031.8;639.7;6483.799999999999;35910.975;5165.325;1315.025;445.8;304.7;;79.6;360.25;300.075
May 7, 2025 6:00 PM;May 7, 2025 7:00 PM;4677.575;732.325;4560.725;37735.9;5391.9;1598.75;556.75;306.6;;79.775;360.2;302.25
May 7, 2025 7:00 PM;May 7, 2025 8:00 PM;4386.975;700.95;2298.7;39706.875;5684.15;1895.8;1676.075;306.075;;79.85;361.125;301.0
May 7, 2025 8:00 PM;May 7, 2025 9:00 PM;4036.9;727.675;729.925;40330.75;6200.8;2479.25;2765.4;304.675;;79.675;361.3;302.525
May 7, 2025 9:00 PM;May 7, 2025 10:00 PM;4116.25;796.15;275.2;40726.924999999996;6396.175;3060.025;3013.05;305.25;;79.45;361.5;302.075
May 7, 2025 10:00 PM;May 7, 2025 11:00 PM;4582.4;802.625;250.425;40873.35;6347.075;2503.05;2572.575;305.175;;79.375;360.725;303.975
May 7, 2025 11:00 PM;May 8, 2025 12:00 AM;4910.325;705.7750000000001;0.0;40235.2;5970.525;1995.3;2341.4;304.9;;79.675;361.125;304.275
May 8, 2025 12:00 AM;May 8, 2025 1:00 AM;4763.375;671.6750000000001;0.0;39595.7;5616.7;1870.75;2542.9;304.825;;79.875;356.825;303.85
May 8, 2025 1:00 AM;May 8, 2025 2:00 AM;4522.05;710.125;0.0;39254.925;5292.05;1474.275;1210.2;301.6;;79.525;344.3;303.55
May 8, 2025 2:00 AM;May 8, 2025 3:00 AM;4532.675;692.45;0.0;39289.2;5188.9;1309.125;224.175;303.125;;107.17500000000001;344.3;301.275
May 8, 2025 3:00 AM;May 8, 2025 4:00 AM;4494.975;710.2;0.0;38531.625;5127.0;1231.675;336.45;303.6;;208.7;344.475;305.85
May 8, 2025 4:00 AM;May 8, 2025 5:00 AM;4280.1;676.2;0.0;38092.850000000006;5094.525;1144.9;150.3;306.65;;278.82500000000005;349.775;315.675
May 8, 2025 5:00 AM;May 8, 2025 6:00 AM;4134.175;686.275;0.0;38102.325;5120.275;1393.15;143.1;307.075;;278.95;360.275;315.075
May 8, 2025 6:00 AM;May 8, 2025 7:00 AM;3922.325;562.575;346.3;38687.625;5201.900000000001;1474.4;403.325;307.05;;278.725;360.525;317.65
May 8, 2025 7:00 AM;May 8, 2025 8:00 AM;3554.275;521.5;1249.625;38888.149999999994;5223.575;1506.3500000000001;420.9;307.075;;278.9;346.45;314.325
May 8, 2025 8:00 AM;May 8, 2025 9:00 AM;2899.025;518.9749999999999;3860.3999999999996;38325.7;5160.775;1611.825;576.65;308.275;;109.525;330.6;313.775
May 8, 2025 9:00 AM;May 8, 2025 10:00 AM;2334.625;505.275;7534.25;38084.625;5069.7;1526.075;256.35;309.925;;79.425;331.275;312.825
May 8, 2025 10:00 AM;May 8, 2025 11:00 AM;2476.875;472.65;11136.525;36673.35;4971.35;885.8249999999999;259.475;310.275;;79.275;331.6;312.1
May 8, 2025 11:00 AM;May 8, 2025 12:00 PM;3204.275;471.95;13967.175;34972.05;4879.6;731.55;138.125;310.175;;79.675;331.3;313.975
May 8, 2025 12:00 PM;May 8, 2025 1:00 PM;3443.475;505.725;14768.0;34412.425;4747.15;768.825;136.225;307.775;;79.675;331.175;313.175
May 8, 2025 1:00 PM;May 8, 2025 2:00 PM;2322.4;581.65;11727.15;34750.15;4797.525;1723.675;385.175;306.95;;79.65;331.57500000000005;312.925
May 8, 2025 2:00 PM;May 8, 2025 3:00 PM;2229.7;642.5;8112.85;35544.575;4602.75;1700.0;299.9;348.75;;80.0;332.02500000000003;315.05
May 8, 2025 3:00 PM;May 8, 2025 4:00 PM;2294.475;761.85;5672.225;36046.225000000006;4616.225;1550.2;181.8;405.3;;80.0;331.6;314.4
May 8, 2025 4:00 PM;May 8, 2025 5:00 PM;2431.75;858.075;4557.1;36206.725;4558.075;1477.6;372.175;523.375;;79.575;331.6;310.9
May 8, 2025 5:00 PM;May 8, 2025 6:00 PM;2520.7;919.375;4332.05;37991.8;4598.975;1430.525;361.025;612.1;;79.35;331.6;310.35
May 8, 2025 6:00 PM;May 8, 2025 7:00 PM;4326.25;855.375;4323.075;38216.45;4772.675;1167.25;443.5;602.875;;79.85;331.95000000000005;305.525
May 8, 2025 7:00 PM;May 8, 2025 8:00 PM;4728.15;807.45;2369.775;38524.2;5215.3;1248.55;805.825;602.275;;79.85;351.75;306.125
May 8, 2025 8:00 PM;May 8, 2025 9:00 PM;4629.175;827.425;746.4;40089.925;5424.0;1548.35;1996.75;603.8000000000001;;79.95;362.25;307.15
May 8, 2025 9:00 PM;May 8, 2025 10:00 PM;4719.85;892.55;268.95;40857.15;5612.425;1616.675;2221.125;614.425;;79.325;361.475;307.75
May 8, 2025 10:00 PM;May 8, 2025 11:00 PM;5370.675;896.45;246.475;41202.925;5833.075000000001;1864.0;2001.55;751.4250000000001;;79.55;361.125;307.35
May 8, 2025 11:00 PM;May 9, 2025 12:00 AM;5406.825;903.4;0.0;41093.6;5493.175;1638.4;1502.625;885.85;;79.525;361.975;314.275
May 9, 2025 12:00 AM;May 9, 2025 1:00 AM;5297.95;863.3;0.0;39885.075;5173.975;1467.725;1538.8;889.45;;79.5;361.54999999999995;317.075
May 9, 2025 1:00 AM;May 9, 2025 2:00 AM;5148.45;875.825;0.0;39072.35;4939.225;1109.35;492.0;893.45;;153.05;361.2;315.5
May 9, 2025 2:00 AM;May 9, 2025 3:00 AM;5108.7;731.95;0.0;38780.025;4709.6;1066.475;143.15;895.05;;276.125;361.2;316.2
May 9, 2025 3:00 AM;May 9, 2025 4:00 AM;4729.85;753.275;0.0;38364.65;4615.425;1051.625;129.7;896.775;;276.075;361.6;319.375
May 9, 2025 4:00 AM;May 9, 2025 5:00 AM;4467.8;609.225;0.0;38483.8;4546.275;941.15;128.9;898.775;;276.675;361.325;321.8
May 9, 2025 5:00 AM;May 9, 2025 6:00 AM;4307.1;547.875;0.0;39817.375;4623.9;1036.9;128.4;900.775;;278.1;361.425;318.925
May 9, 2025 6:00 AM;May 9, 2025 7:00 AM;4503.725;634.95;361.85;40712.55;4925.375;1542.325;944.6;901.425;;200.75;362.075;311.225
May 9, 2025 7:00 AM;May 9, 2025 8:00 AM;4317.35;574.85;1334.475;41323.825;5173.525;1586.3;1444.825;899.35;;79.45;347.075;309.25
May 9, 2025 8:00 AM;May 9, 2025 9:00 AM;3024.625;504.075;3897.6499999999996;41169.1;5191.925;1552.3;1543.675;895.175;;79.225;338.9;308.4
May 9, 2025 9:00 AM;May 9, 2025 10:00 AM;2299.7;420.475;7727.475;39351.3;4938.925;1043.35;331.35;891.75;;79.4;336.2;311.4
May 9, 2025 10:00 AM;May 9, 2025 11:00 AM;2452.95;288.3;11394.05;38041.925;4680.45;813.675;335.875;652.275;;79.825;337.5;314.375
May 9, 2025 11:00 AM;May 9, 2025 12:00 PM;3362.35;109.125;13669.55;37434.55;4344.125;666.125;253.075;493.175;;79.325;337.225;314.4
May 9, 2025 12:00 PM;May 9, 2025 1:00 PM;4250.825000000001;0.0;14173.825;36592.725;4281.4;656.725;168.175;493.025;;79.525;336.625;315.225
May 9, 2025 1:00 PM;May 9, 2025 2:00 PM;4069.175;0.0;14060.975;36442.675;4213.75;646.5999999999999;178.75;492.75;;79.875;336.65;306.575
May 9, 2025 2:00 PM;May 9, 2025 3:00 PM;2634.725;9.825;10420.85;36886.05;4108.2;677.075;218.45;311.325;;79.85;336.725;302.95
May 9, 2025 3:00 PM;May 9, 2025 4:00 PM;2351.175;638.7750000000001;8377.949999999999;36573.425;4056.05;676.525;342.0;304.475;;79.7;332.975;303.75
May 9, 2025 4:00 PM;May 9, 2025 5:00 PM;2390.225;712.975;7223.75;36385.025;4200.625;848.175;277.15;305.05;;79.65;332.325;305.05
May 9, 2025 5:00 PM;May 9, 2025 6:00 PM;3779.7;711.225;6749.75;36446.35;4368.35;881.6;304.675;304.35;;79.625;331.9;306.225
May 9, 2025 6:00 PM;May 9, 2025 7:00 PM;4132.175;719.025;5189.775;36876.95;4516.275;1004.5749999999999;350.875;301.8;;79.975;331.825;306.6
May 9, 2025 7:00 PM;May 9, 2025 8:00 PM;3923.325;807.8;2546.9;37760.1;4868.275;1617.775;819.275;300.0;;79.85;346.8;308.625
May 9, 2025 8:00 PM;May 9, 2025 9:00 PM;3612.15;761.275;804.35;39218.025;5107.2;2485.275;2775.325;492.825;;79.95;362.025;309.475
May 9, 2025 9:00 PM;May 9, 2025 10:00 PM;4384.975;818.5;271.02500000000003;39703.8;5471.225;2493.325;2929.45;619.375;;79.925;361.5;312.225
May 9, 2025 10:00 PM;May 9, 2025 11:00 PM;5416.1;806.75;244.55;39807.025;5743.7;2460.575;2781.425;495.425;;79.55000000000001;361.55;311.5
May 9, 2025 11:00 PM;May 10, 2025 12:00 AM;5994.125;817.375;0.0;39923.325;5368.6;2220.85;2320.35;488.55;;79.875;361.6;313.6
May 10, 2025 12:00 AM;May 10, 2025 1:00 AM;6507.3;776.925;0.0;39155.025;4939.15;1291.45;2042.8500000000001;489.35;;80.675;355.65;318.35
May 10, 2025 1:00 AM;May 10, 2025 2:00 AM;6580.15;772.775;0.0;37305.424999999996;4858.400000000001;863.85;1575.9;336.9;;80.525;348.375;321.8
May 10, 2025 2:00 AM;May 10, 2025 3:00 AM;6556.75;737.4;0.0;36819.5;4674.325;914.95;868.425;306.025;;101.77499999999999;360.975;324.55
May 10, 2025 3:00 AM;May 10, 2025 4:00 AM;6442.675;667.875;0.0;36348.4;4576.4;950.3;675.95;306.05;;146.2;366.025;326.875
May 10, 2025 4:00 AM;May 10, 2025 5:00 AM;6185.1;583.825;0.0;34804.9;4256.225;1033.575;444.8;306.525;;146.0;366.15;326.85
May 10, 2025 5:00 AM;May 10, 2025 6:00 AM;5995.575;561.025;0.0;34795.475;4304.325;995.55;607.1500000000001;306.375;;145.975;364.65;326.15
May 10, 2025 6:00 AM;May 10, 2025 7:00 AM;6036.525;573.525;363.45000000000005;34879.025;4507.025;945.3499999999999;715.1;306.45;;146.275;364.15;326.825
May 10, 2025 7:00 AM;May 10, 2025 8:00 AM;5987.775;531.5749999999999;1399.0;34754.05;4584.15;928.925;446.7;306.4;;124.39999999999999;364.075;325.275
May 10, 2025 8:00 AM;May 10, 2025 9:00 AM;4649.8;446.2;4329.974999999999;34038.775;4478.525;935.375;433.85;307.5;;80.625;350.525;326.725
May 10, 2025 9:00 AM;May 10, 2025 10:00 AM;3324.175;309.175;8048.0;33200.775;4339.875;712.575;643.2;306.725;;80.525;325.925;326.35
May 10, 2025 10:00 AM;May 10, 2025 11:00 AM;2412.05;285.65;8361.65;32109.3;4117.425;330.1;372.27500000000003;306.65;;80.525;287.75;324.72499999999997
May 10, 2025 11:00 AM;May 10, 2025 12:00 PM;3128.55;356.625;9479.7;29650.9;4043.225;319.4;252.7;305.025;;80.5;229.125;323.525
May 10, 2025 12:00 PM;May 10, 2025 1:00 PM;3204.275;401.09999999999997;10168.975;28450.0;3812.55;325.775;268.425;304.65;;80.35;228.425;323.875
May 10, 2025 1:00 PM;May 10, 2025 2:00 PM;3235.0;462.5;10446.675;27767.35;3670.5;183.4;248.275;304.575;;80.775;228.225;325.675
May 10, 2025 2:00 PM;May 10, 2025 3:00 PM;3166.9;485.15;10122.6;27330.95;3622.375;168.725;160.15;302.85;;80.775;227.65;327.05
May 10, 2025 3:00 PM;May 10, 2025 4:00 PM;3097.6;422.425;9076.475;27446.65;3534.675;281.275;181.075;302.5;;80.9;227.275;328.675
May 10, 2025 4:00 PM;May 10, 2025 5:00 PM;2852.2;445.225;7783.7;28792.775;3588.7;747.2750000000001;549.7249999999999;303.375;;80.5;226.65;331.575
May 10, 2025 5:00 PM;May 10, 2025 6:00 PM;4059.2999999999997;720.225;8387.875;29867.75;3906.8;680.5;580.225;302.6;;80.75;226.9;331.9
May 10, 2025 6:00 PM;May 10, 2025 7:00 PM;4225.55;699.725;5551.65;31873.95;4356.725;1058.9750000000001;1057.6;303.05;;80.75;226.075;330.125
May 10, 2025 7:00 PM;May 10, 2025 8:00 PM;3960.125;521.0;2482.225;33355.525;4829.275;1627.9;2463.05;302.875;;80.95;224.9;332.025
May 10, 2025 8:00 PM;May 10, 2025 9:00 PM;4116.1;439.425;728.775;34170.225;4982.125;1543.7;2818.85;301.925;;80.875;217.575;332.55
May 10, 2025 9:00 PM;May 10, 2025 10:00 PM;5550.825;400.775;261.475;34737.524999999994;5323.0;2025.5749999999998;3310.125;301.875;;80.85;223.625;326.4
May 10, 2025 10:00 PM;May 10, 2025 11:00 PM;6943.875;572.25;237.35;34645.475;5393.674999999999;1865.65;3197.3250000000003;303.05;;80.525;228.925;327.95
May 10, 2025 11:00 PM;May 11, 2025 12:00 AM;7190.2;652.775;0.0;34093.3;5239.65;1643.1;3006.75;303.875;;80.125;228.275;324.65
May 11, 2025 12:00 AM;May 11, 2025 1:00 AM;7103.025;770.75;0.0;33991.200000000004;4754.675;1453.25;2600.025;305.35;;79.6;229.2;325.75
May 11, 2025 1:00 AM;May 11, 2025 2:00 AM;7030.025;444.25;0.0;33740.149999999994;4469.075;961.325;1338.525;306.0;;79.95;229.475;328.6
May 11, 2025 2:00 AM;May 11, 2025 3:00 AM;6657.725;360.05;0.0;33579.15;4315.625;861.5;199.39999999999998;306.325;;80.0;229.05;328.35
May 11, 2025 3:00 AM;May 11, 2025 4:00 AM;6374.85;261.6;0.0;32964.95;4062.6499999999996;871.95;200.35;306.625;;79.9;229.29999999999998;327.125
May 11, 2025 4:00 AM;May 11, 2025 5:00 AM;6045.674999999999;190.60000000000002;0.0;32284.775;3981.25;795.15;121.375;306.9;;79.75;228.6;326.55
May 11, 2025 5:00 AM;May 11, 2025 6:00 AM;5636.8;201.475;0.0;32197.8;4164.2;790.475;186.45;306.45;;79.65;228.625;326.0
May 11, 2025 6:00 AM;May 11, 2025 7:00 AM;5144.775;198.6;351.625;32663.4;4307.2;829.525;303.15;305.8;;79.7;228.7;326.05
May 11, 2025 7:00 AM;May 11, 2025 8:00 AM;4592.35;219.35000000000002;1187.775;32030.125;4372.275;740.15;322.575;305.95;;80.0;228.25;327.95
May 11, 2025 8:00 AM;May 11, 2025 9:00 AM;3384.425;192.775;3118.0;32098.725;4258.825;638.525;569.875;306.4;;79.725;228.475;326.9
May 11, 2025 9:00 AM;May 11, 2025 10:00 AM;1834.625;145.4;3942.1000000000004;31444.65;3994.125;533.75;326.6;307.0;;79.675;228.25;327.975
May 11, 2025 10:00 AM;May 11, 2025 11:00 AM;1455.95;147.45;5327.55;30071.425;4035.05;356.55;259.7;304.275;;79.375;228.375;327.05
May 11, 2025 11:00 AM;May 11, 2025 12:00 PM;1496.65;105.85;6548.325;28818.575;3907.75;401.9;251.225;303.325;;79.425;227.875;326.05
May 11, 2025 12:00 PM;May 11, 2025 1:00 PM;1946.775;141.675;7056.575;28926.025;3997.25;507.925;483.25;303.2;;79.65;228.025;326.15
May 11, 2025 1:00 PM;May 11, 2025 2:00 PM;2456.325;181.525;6831.075;28441.2;3835.6;448.6;367.175;303.175;;79.475;226.725;325.725
May 11, 2025 2:00 PM;May 11, 2025 3:00 PM;2852.375;156.55;6494.225;27825.45;3787.2;427.2;209.825;299.175;;79.425;226.85;324.225
May 11, 2025 3:00 PM;May 11, 2025 4:00 PM;3048.025;173.525;6101.475;27254.175;3784.9249999999997;409.45;212.125;300.75;;79.475;227.4;327.15
May 11, 2025 4:00 PM;May 11, 2025 5:00 PM;2853.25;149.975;5708.8;28286.7;3731.55;513.725;293.525;302.45;;79.4;229.125;324.2
May 11, 2025 5:00 PM;May 11, 2025 6:00 PM;2619.525;101.775;4777.55;30944.55;4017.475;1302.475;647.975;301.975;;79.65;228.35;323.65
May 11, 2025 6:00 PM;May 11, 2025 7:00 PM;3483.775;38.625;4610.125;33758.925;4567.45;1514.275;669.775;302.425;;80.0;226.95;328.475
May 11, 2025 7:00 PM;May 11, 2025 8:00 PM;3147.2749999999996;76.175;2496.225;36296.100000000006;5106.174999999999;1996.4;1872.55;302.475;;79.975;227.525;330.35
May 11, 2025 8:00 PM;May 11, 2025 9:00 PM;2871.15;63.0;760.0;37034.2;5381.7;2088.325;2403.225;302.275;;80.0;226.4;326.15
May 11, 2025 9:00 PM;May 11, 2025 10:00 PM;3068.175;77.375;268.05;37744.3;5468.9;1921.675;2666.975;302.65;;80.0;227.475;325.225
May 11, 2025 10:00 PM;May 11, 2025 11:00 PM;3044.7;75.6;240.7;39032.675;5516.275;1592.575;2741.175;302.4;;79.55;228.625;321.125
May 11, 2025 11:00 PM;May 12, 2025 12:00 AM;3314.05;63.325;0.0;39315.875;5401.825;1496.7;1427.7;306.2;;80.05;228.325;325.175
May 12, 2025 12:00 AM;May 12, 2025 1:00 AM;3901.2250000000004;139.95;0.0;38044.049999999996;4928.4;1169.225;503.85;336.55;;80.625;228.375;328.3
May 12, 2025 1:00 AM;May 12, 2025 2:00 AM;3204.275;68.1;0.0;37411.15;4886.8;1150.475;396.05;352.625;;80.8;228.525;325.9
May 12, 2025 2:00 AM;May 12, 2025 3:00 AM;2521.65;58.5;0.0;37726.7;4896.0;1155.875;450.375;384.4;;80.95;228.575;325.725
May 12, 2025 3:00 AM;May 12, 2025 4:00 AM;2380.175;79.1;0.0;37131.325;4706.725;1081.425;398.725;504.0;;80.9;228.575;323.6
May 12, 2025 4:00 AM;May 12, 2025 5:00 AM;2321.675;112.95;0.0;37176.3;4546.875;1076.4;145.05;704.55;;80.975;228.6;322.85
May 12, 2025 5:00 AM;May 12, 2025 6:00 AM;2094.425;71.6;0.0;37821.2;4637.125;1092.225;253.775;724.675;;80.95;228.725;321.775
May 12, 2025 6:00 AM;May 12, 2025 7:00 AM;1995.6;71.925;354.725;39264.2;4916.025;1304.325;1224.525;726.35;;80.875;228.15;314.675
May 12, 2025 7:00 AM;May 12, 2025 8:00 AM;2011.25;89.925;1245.875;40090.775;5323.875;1516.95;2108.425;727.125;;80.6;228.6;314.275
May 12, 2025 8:00 AM;May 12, 2025 9:00 AM;1911.775;41.875;3639.725;40212.15;5076.25;1386.875;2003.65;726.025;;80.625;228.475;315.775
May 12, 2025 9:00 AM;May 12, 2025 10:00 AM;1945.525;88.0;6921.725;39963.075;4807.25;1325.05;533.575;722.0;;80.7;228.675;314.675
May 12, 2025 10:00 AM;May 12, 2025 11:00 AM;1989.125;162.1;9506.525;39746.55;4628.9;1113.825;243.5;522.25;;80.45;228.375;316.625
May 12, 2025 11:00 AM;May 12, 2025 12:00 PM;1485.85;153.125;9011.325;38815.7;4736.825;916.65;271.275;489.0;;80.85;228.725;313.85
May 12, 2025 12:00 PM;May 12, 2025 1:00 PM;1444.15;54.95;8665.099999999999;37025.775;4520.0;674.375;240.125;370.125;;80.825;228.525;313.15
May 12, 2025 1:00 PM;May 12, 2025 2:00 PM;1478.825;64.1;8170.225;36373.25;4257.625;648.275;322.45;303.92499999999995;;80.9;227.925;314.625
May 12, 2025 2:00 PM;May 12, 2025 3:00 PM;1456.225;177.3;7950.200000000001;35076.0;4174.475;653.125;372.85;306.025;;80.9;227.725;313.125
May 12, 2025 3:00 PM;May 12, 2025 4:00 PM;1497.5;212.225;7539.425;35237.825;4307.55;892.325;362.75;305.475;;80.975;228.575;313.15
May 12, 2025 4:00 PM;May 12, 2025 5:00 PM;1353.55;237.7;6894.85;37481.725;4413.325;1324.95;795.35;301.475;;80.95;230.1;315.175
May 12, 2025 5:00 PM;May 12, 2025 6:00 PM;1664.375;296.625;7343.05;38386.625;4590.7;1157.775;401.675;327.875;;80.925;231.3;317.0
May 12, 2025 6:00 PM;May 12, 2025 7:00 PM;1477.3;477.75;5410.075;39559.8;5089.175;1412.65;715.125;353.4;;80.75;228.85;315.4
May 12, 2025 7:00 PM;May 12, 2025 8:00 PM;1148.1750000000002;387.675;2841.5;41074.95;5717.475;1824.25;2331.025;499.75;;81.0;227.375;315.65
May 12, 2025 8:00 PM;May 12, 2025 9:00 PM;1008.0;389.975;897.8;41323.7;6044.575;2063.85;2811.85;833.525;;412.725;228.5;319.05
May 12, 2025 9:00 PM;May 12, 2025 10:00 PM;1005.325;378.20000000000005;290.2;41369.725;6304.475;2196.6749999999997;2586.3;1085.675;;870.2;228.625;318.125
May 12, 2025 10:00 PM;May 12, 2025 11:00 PM;1029.55;300.0;252.35;41120.125;6300.45;2096.6;1997.425;1087.3;;810.375;228.375;318.65
May 12, 2025 11:00 PM;May 13, 2025 12:00 AM;1008.375;221.325;0.0;41496.825;6225.55;2009.25;2333.625;917.875;;340.9;228.42499999999998;321.325
May 13, 2025 12:00 AM;May 13, 2025 1:00 AM;1038.25;205.9;0.0;41218.1;5789.2;1776.525;2027.1;333.0;;80.575;228.55;321.8
May 13, 2025 1:00 AM;May 13, 2025 2:00 AM;1098.4250000000002;218.575;0.0;40647.15;5443.025;1378.375;1666.95;308.725;;80.8;228.275;320.825
May 13, 2025 2:00 AM;May 13, 2025 3:00 AM;1117.1;198.325;0.0;40653.2;5149.375;1273.3;978.375;308.65;;80.775;227.175;321.65
May 13, 2025 3:00 AM;May 13, 2025 4:00 AM;1105.4;215.1;0.0;40056.875;5007.275;1023.75;642.7;306.15;;80.675;228.35000000000002;323.25
May 13, 2025 4:00 AM;May 13, 2025 5:00 AM;1045.0;168.75;0.0;40076.325;4907.7;975.325;730.775;311.6;;80.7;228.3;322.625
May 13, 2025 5:00 AM;May 13, 2025 6:00 AM;949.9;122.625;0.0;40616.25;5031.55;1115.975;832.8;311.825;;80.8;228.32500000000002;319.2
May 13, 2025 6:00 AM;May 13, 2025 7:00 AM;900.95;146.9;397.65;41114.975;5490.525;1687.35;2261.65;307.725;;80.5;228.425;309.625
May 13, 2025 7:00 AM;May 13, 2025 8:00 AM;908.325;165.8;1487.725;41459.575;5960.9;1847.775;2484.375;307.725;;80.6;229.4;307.54999999999995
May 13, 2025 8:00 AM;May 13, 2025 9:00 AM;859.6;129.92499999999998;4325.925;41337.65;5696.675;1676.025;1803.4;308.8;;80.525;232.725;306.925
