"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2024 11:00:00 - 11/01/2024 12:00:00","BZN|FR","4224.81","4037.42","4309.15","2577.00"
"11/01/2024 12:00:00 - 11/01/2024 13:00:00","BZN|FR","5647.39","5448.21","5607.89","4056.00"
"11/01/2024 13:00:00 - 11/01/2024 14:00:00","BZN|FR","6361.95","5968.32","6104.80","4910.00"
"11/01/2024 14:00:00 - 11/01/2024 15:00:00","BZN|FR","5740.59","5319.32","5325.55","5051.00"
"11/01/2024 15:00:00 - 11/01/2024 16:00:00","BZN|FR","4085.99","3736.76","3736.60","4294.00"
"11/01/2024 16:00:00 - 11/01/2024 17:00:00","BZN|FR","1699.61","1550.12","1550.10","2746.00"
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|FR","124.03","113.57","113.55","1066.00"
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","319.00"
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","275.00"
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|FR","570.22","591.75","591.75","452.00"
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|FR","2945.28","3080.92","3060.11","1648.00"
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|FR","5556.46","5823.99","5835.75","3816.00"
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|FR","7239.34","7636.47","7578.13","5518.00"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|FR","7781.08","8186.00","8132.30","6365.00"
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|FR","7033.81","7434.71","7381.74","6370.00"
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|FR","5037.63","5291.16","5292.82","5385.00"
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|FR","2119.99","2244.33","2244.63","3482.00"
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|FR","173.71","185.12","185.17","1319.00"
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","321.00"
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","257.00"
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|FR","592.25","573.26","573.26","416.00"
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|FR","2954.81","2994.89","2914.83","1402.00"
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|FR","5608.88","5739.98","5642.93","3243.00"
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|FR","7550.41","7580.98","7579.12","4773.00"
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|FR","8184.71","8421.61","8118.87","5822.00"
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|FR","7405.38","7536.68","7456.23","6250.00"
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|FR","5293.74","5347.37","5351.05","5650.00"
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|FR","2268.12","2228.73","2230.01","3716.00"
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|FR","191.13","184.14","184.29","1332.00"
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","308.00"
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","253.00"
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|FR","524.02","431.76","431.76","362.00"
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|FR","2617.16","2328.45","2290.17","1140.00"
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|FR","4911.85","4488.13","4650.61","2740.00"
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|FR","6455.23","6036.64","6018.91","3925.00"
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|FR","6737.39","6515.86","6437.86","4620.00"
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|FR","6020.97","5854.59","5799.08","4656.00"
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|FR","4174.02","3972.71","3971.18","3699.00"
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|FR","1722.85","1531.56","1531.02","2086.00"
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|FR","131.09","119.31","119.29","785.00"
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","278.00"
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","283.00"
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|FR","429.52","478.93","478.93","455.00"
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|FR","2172.93","2323.97","2810.53","1382.00"
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|FR","3915.29","4190.28","4911.52","2802.00"
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|FR","4983.01","5244.39","5920.04","3701.00"
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|FR","5249.19","5564.68","5925.20","4315.00"
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|FR","4702.33","4858.62","5094.14","4465.00"
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|FR","3508.98","3513.16","3513.13","3767.00"
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|FR","1542.62","1540.39","1540.68","2393.00"
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|FR","135.08","128.51","128.52","955.00"
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","313.00"
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","296.00"
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|FR","494.79","523.13","523.13","470.00"
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|FR","2368.99","2498.17","2818.15","1409.00"
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|FR","4392.89","4694.93","5152.49","3135.00"
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|FR","5627.77","6068.05","6314.91","4234.00"
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|FR","5981.01","6474.61","6439.81","4913.00"
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|FR","5340.64","5566.20","5556.77","5050.00"
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|FR","3724.00","3676.69","3677.58","4072.00"
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|FR","1574.81","1476.43","1476.83","2351.00"
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|FR","146.60","120.43","120.45","862.00"
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","301.00"
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","288.00"
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|FR","383.88","341.83","341.83","377.00"
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|FR","1740.54","1635.21","1593.05","823.00"
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|FR","2875.36","2886.33","2920.60","1473.00"
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|FR","3704.13","3787.56","3770.37","2339.00"
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|FR","3855.30","3914.53","4006.69","2329.00"
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|FR","3505.40","3578.61","3611.43","2246.00"
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|FR","2642.81","2589.13","2586.73","1887.00"
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|FR","1201.48","1214.07","1212.83","1395.00"
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|FR","128.22","135.52","135.39","864.00"
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","355.00"
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","300.00"
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|FR","485.83","467.41","467.41","431.00"
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|FR","2145.12","2244.18","2326.10","1258.00"
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|FR","4039.20","4018.09","4166.68","2600.00"
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|FR","5138.23","5054.67","5223.08","3666.00"
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|FR","5539.45","5355.77","5443.59","4217.00"
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|FR","4758.55","4854.00","4823.12","4339.00"
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|FR","3313.51","3605.57","3605.61","3669.00"
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|FR","1456.05","1589.90","1590.05","2465.00"
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|FR","156.76","162.73","162.77","1039.00"
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","349.00"
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","306.00"
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|FR","633.71","627.65","627.65","465.00"
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|FR","2948.76","3116.10","2947.71","1556.00"
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|FR","5474.98","5936.97","5749.45","3780.00"
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|FR","7056.79","7693.39","7624.81","5559.00"
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|FR","7581.64","8176.09","8174.47","6410.00"
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|FR","7014.48","7265.54","7258.38","6245.00"
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|FR","4954.60","5111.28","5112.41","5041.00"
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|FR","2212.91","2333.24","2333.53","3446.00"
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|FR","254.52","264.97","265.00","1556.00"
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","382.00"
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","248.00"
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|FR","891.52","886.09","886.09","494.00"
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|FR","3953.61","3922.95","3915.75","2216.00"
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|FR","7009.14","6982.59","6947.59","5365.00"
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|FR","8816.07","8815.20","8749.93","7778.00"
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|FR","9232.84","9249.80","9220.47","9062.00"
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|FR","8274.34","8291.79","8275.37","9200.00"
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|FR","5984.34","6016.90","6021.29","8095.00"
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|FR","2755.32","2765.85","2767.81","5671.00"
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|FR","325.50","325.23","325.56","2422.00"
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","451.00"
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|FR","0.00","0.00","0.00","254.00"
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|FR","740.41","766.59","766.59","485.00"
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|FR","3016.00","3165.59","3328.49","1831.00"
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|FR","5197.59","5462.11","5712.38","4075.00"
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|FR","6486.94","6585.81","6934.01","5342.00"
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|FR","6810.32","7083.20","7245.89","5600.00"
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|FR","6011.66","6388.72","6425.13","5656.00"
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|FR","4523.82","4740.15","4738.99","5180.00"
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|FR","2145.17","2239.22","2239.02","3749.00"
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|FR","272.68","282.88","282.97","1751.00"
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|FR","0.00","0.00","0.00","411.00"
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
