Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Mar 27, 2024 12:00 PM;Mar 27, 2024 1:00 PM;18157.36;927.5;9345.03;7884.83
Mar 27, 2024 1:00 PM;Mar 27, 2024 2:00 PM;18878.65;886.0;10231.1;7761.55
Mar 27, 2024 2:00 PM;Mar 27, 2024 3:00 PM;18581.84;878.0;10167.45;7536.39
Mar 27, 2024 3:00 PM;Mar 27, 2024 4:00 PM;17468.559999999998;939.5;10106.72;6422.34
Mar 27, 2024 4:00 PM;Mar 27, 2024 5:00 PM;15773.28;873.0;10047.43;4852.85
Mar 27, 2024 5:00 PM;Mar 27, 2024 6:00 PM;14121.44;867.0;9934.12;3320.32
Mar 27, 2024 6:00 PM;Mar 27, 2024 7:00 PM;11820.359999999999;864.0;9822.38;1133.98
Mar 27, 2024 7:00 PM;Mar 27, 2024 8:00 PM;10626.92;894.5;9711.07;21.35
Mar 27, 2024 8:00 PM;Mar 27, 2024 9:00 PM;11470.63;885.0;10585.63;0.0
Mar 27, 2024 9:00 PM;Mar 27, 2024 10:00 PM;12385.66;925.0;11460.66;0.0
Mar 27, 2024 10:00 PM;Mar 27, 2024 11:00 PM;13220.78;884.5;12336.28;0.0
Mar 27, 2024 11:00 PM;Mar 28, 2024 12:00 AM;13286.28;869.5;12416.78;0.0
Mar 28, 2024 12:00 AM;Mar 28, 2024 1:00 AM;14124.8;883.0;13241.8;0.0
Mar 28, 2024 1:00 AM;Mar 28, 2024 2:00 AM;14531.1;966.5;13564.6;0.0
Mar 28, 2024 2:00 AM;Mar 28, 2024 3:00 AM;15456.86;972.5;14484.36;0.0
Mar 28, 2024 3:00 AM;Mar 28, 2024 4:00 AM;16380.03;975.5;15404.53;0.0
Mar 28, 2024 4:00 AM;Mar 28, 2024 5:00 AM;17298.96;973.5;16325.46;0.0
Mar 28, 2024 5:00 AM;Mar 28, 2024 6:00 AM;17341.6;984.0;16357.6;0.0
Mar 28, 2024 6:00 AM;Mar 28, 2024 7:00 AM;17369.18;980.0;16389.18;0.0
Mar 28, 2024 7:00 AM;Mar 28, 2024 8:00 AM;17590.8;970.5;16421.55;198.75
Mar 28, 2024 8:00 AM;Mar 28, 2024 9:00 AM;19508.18;970.5;16739.83;1797.85
Mar 28, 2024 9:00 AM;Mar 28, 2024 10:00 AM;22171.649999999998;951.0;17059.46;4161.19
Mar 28, 2024 10:00 AM;Mar 28, 2024 11:00 AM;24426.45;954.0;17379.2;6093.25
Mar 28, 2024 11:00 AM;Mar 28, 2024 12:00 PM;26484.14;969.5;17739.75;7774.89
Mar 28, 2024 12:00 PM;Mar 28, 2024 1:00 PM;27900.54;979.5;18100.78;8820.26
Mar 28, 2024 1:00 PM;Mar 28, 2024 2:00 PM;28626.93;963.0;18460.25;9203.68
Mar 28, 2024 2:00 PM;Mar 28, 2024 3:00 PM;28285.58;980.0;18306.09;8999.49
Mar 28, 2024 3:00 PM;Mar 28, 2024 4:00 PM;26777.550000000003;981.0;18151.15;7645.4
Mar 28, 2024 4:00 PM;Mar 28, 2024 5:00 PM;25046.11;986.0;17996.16;6063.95
Mar 28, 2024 5:00 PM;Mar 28, 2024 6:00 PM;22215.91;989.5;17404.78;3821.63
Mar 28, 2024 6:00 PM;Mar 28, 2024 7:00 PM;19051.100000000002;970.0;16813.29;1267.81
Mar 28, 2024 7:00 PM;Mar 28, 2024 8:00 PM;17209.33;959.0;16221.58;28.75
Mar 28, 2024 8:00 PM;Mar 28, 2024 9:00 PM;16636.17;997.0;15639.17;0.0
Mar 28, 2024 9:00 PM;Mar 28, 2024 10:00 PM;15998.97;942.0;15056.97;0.0
Mar 28, 2024 10:00 PM;Mar 28, 2024 11:00 PM;15408.78;932.0;14476.78;0.0
Mar 28, 2024 11:00 PM;Mar 29, 2024 12:00 AM;14674.31;866.0;13808.31;0.0
Mar 29, 2024 12:00 AM;Mar 29, 2024 1:00 AM;13009.39;686.0;12323.39;0.0
Mar 29, 2024 1:00 AM;Mar 29, 2024 2:00 AM;12139.32;679.5;11459.82;0.0
Mar 29, 2024 2:00 AM;Mar 29, 2024 3:00 AM;12002.66;716.0;11286.66;0.0
Mar 29, 2024 3:00 AM;Mar 29, 2024 4:00 AM;11876.25;772.0;11104.25;0.0
Mar 29, 2024 4:00 AM;Mar 29, 2024 5:00 AM;11712.27;790.0;10922.27;0.0
Mar 29, 2024 5:00 AM;Mar 29, 2024 6:00 AM;11902.51;788.5;11114.01;0.0
Mar 29, 2024 6:00 AM;Mar 29, 2024 7:00 AM;12104.51;795.5;11309.01;0.0
Mar 29, 2024 7:00 AM;Mar 29, 2024 8:00 AM;12465.890000000001;803.0;11504.02;158.87
Mar 29, 2024 8:00 AM;Mar 29, 2024 9:00 AM;13718.619999999999;806.0;11645.96;1266.66
Mar 29, 2024 9:00 AM;Mar 29, 2024 10:00 AM;15132.720000000001;813.5;11788.77;2530.45
Mar 29, 2024 10:00 AM;Mar 29, 2024 11:00 AM;16235.900000000001;804.0;11931.77;3500.13
Mar 29, 2024 11:00 AM;Mar 29, 2024 12:00 PM;17275.35;785.5;12010.37;4479.48
Mar 29, 2024 12:00 PM;Mar 29, 2024 1:00 PM;17873.57;795.5;12089.58;4988.49
Mar 29, 2024 1:00 PM;Mar 29, 2024 2:00 PM;17725.27;799.0;12170.11;4756.16
Mar 29, 2024 2:00 PM;Mar 29, 2024 3:00 PM;16482.13;773.5;11111.95;4596.68
Mar 29, 2024 3:00 PM;Mar 29, 2024 4:00 PM;15017.48;728.5;10054.38;4234.6
Mar 29, 2024 4:00 PM;Mar 29, 2024 5:00 PM;13159.380000000001;661.0;9001.2;3497.18
Mar 29, 2024 5:00 PM;Mar 29, 2024 6:00 PM;11837.44;574.0;8635.02;2628.42
Mar 29, 2024 6:00 PM;Mar 29, 2024 7:00 PM;9757.83;493.0;8274.63;990.2
Mar 29, 2024 7:00 PM;Mar 29, 2024 8:00 PM;8381.58;430.0;7919.21;32.37
Mar 29, 2024 8:00 PM;Mar 29, 2024 9:00 PM;8089.88;368.5;7721.38;0.0
Mar 29, 2024 9:00 PM;Mar 29, 2024 10:00 PM;7835.61;311.5;7524.11;0.0
Mar 29, 2024 10:00 PM;Mar 29, 2024 11:00 PM;7605.24;277.5;7327.74;0.0
Mar 29, 2024 11:00 PM;Mar 30, 2024 12:00 AM;6957.83;253.0;6704.83;0.0
Mar 30, 2024 12:00 AM;Mar 30, 2024 1:00 AM;5458.87;162.0;5296.87;0.0
Mar 30, 2024 1:00 AM;Mar 30, 2024 2:00 AM;4890.33;165.5;4724.83;0.0
Mar 30, 2024 2:00 AM;Mar 30, 2024 3:00 AM;4467.61;157.0;4310.61;0.0
Mar 30, 2024 3:00 AM;Mar 30, 2024 4:00 AM;4024.17;129.0;3895.17;0.0
Mar 30, 2024 4:00 AM;Mar 30, 2024 5:00 AM;3572.12;92.0;3480.12;0.0
Mar 30, 2024 5:00 AM;Mar 30, 2024 6:00 AM;3349.43;74.5;3274.93;0.0
Mar 30, 2024 6:00 AM;Mar 30, 2024 7:00 AM;3134.85;62.5;3072.35;0.0
Mar 30, 2024 7:00 AM;Mar 30, 2024 8:00 AM;3132.41;57.5;2870.49;204.42
Mar 30, 2024 8:00 AM;Mar 30, 2024 9:00 AM;4261.2;64.0;2758.71;1438.49
Mar 30, 2024 9:00 AM;Mar 30, 2024 10:00 AM;5802.139999999999;90.0;2647.48;3064.66
Mar 30, 2024 10:00 AM;Mar 30, 2024 11:00 AM;6797.92;118.0;2540.87;4139.05
Mar 30, 2024 11:00 AM;Mar 30, 2024 12:00 PM;8063.27;154.5;2688.23;5220.54
Mar 30, 2024 12:00 PM;Mar 30, 2024 1:00 PM;8830.84;193.0;2837.46;5800.38
Mar 30, 2024 1:00 PM;Mar 30, 2024 2:00 PM;9193.29;241.5;2990.96;5960.83
Mar 30, 2024 2:00 PM;Mar 30, 2024 3:00 PM;9578.87;331.5;3005.56;6241.81
Mar 30, 2024 3:00 PM;Mar 30, 2024 4:00 PM;9318.54;406.5;3025.66;5886.38
Mar 30, 2024 4:00 PM;Mar 30, 2024 5:00 PM;8266.25;437.5;3047.53;4781.22
Mar 30, 2024 5:00 PM;Mar 30, 2024 6:00 PM;6676.27;412.0;3051.16;3213.11
Mar 30, 2024 6:00 PM;Mar 30, 2024 7:00 PM;4744.57;458.5;3059.43;1226.64
Mar 30, 2024 7:00 PM;Mar 30, 2024 8:00 PM;3619.2599999999998;501.5;3069.79;47.97
Mar 30, 2024 8:00 PM;Mar 30, 2024 9:00 PM;4274.82;510.0;3764.82;0.0
Mar 30, 2024 9:00 PM;Mar 30, 2024 10:00 PM;4991.76;528.0;4463.76;0.0
Mar 30, 2024 10:00 PM;Mar 30, 2024 11:00 PM;5721.44;558.5;5162.94;0.0
Mar 30, 2024 11:00 PM;Mar 31, 2024 12:00 AM;5789.26;561.5;5227.76;0.0
Mar 31, 2024 12:00 AM;Mar 31, 2024 1:00 AM;8223.0;115.5;8107.5;0.0
Mar 31, 2024 1:00 AM;Mar 31, 2024 2:00 AM;8472.69;98.0;8374.69;0.0
Mar 31, 2024 3:00 AM;Mar 31, 2024 4:00 AM;8256.61;75.5;8181.11;0.0
Mar 31, 2024 4:00 AM;Mar 31, 2024 5:00 AM;8053.1;62.0;7991.1;0.0
Mar 31, 2024 5:00 AM;Mar 31, 2024 6:00 AM;7862.47;60.5;7801.97;0.0
Mar 31, 2024 6:00 AM;Mar 31, 2024 7:00 AM;7328.96;58.5;7270.46;0.0
Mar 31, 2024 7:00 AM;Mar 31, 2024 8:00 AM;6783.7;45.0;6738.7;0.0
Mar 31, 2024 8:00 AM;Mar 31, 2024 9:00 AM;6458.969999999999;42.0;6207.32;209.65
Mar 31, 2024 9:00 AM;Mar 31, 2024 10:00 AM;7398.780000000001;35.5;5906.59;1456.69
Mar 31, 2024 10:00 AM;Mar 31, 2024 11:00 AM;8734.35;31.5;5605.93;3096.92
Mar 31, 2024 11:00 AM;Mar 31, 2024 12:00 PM;9569.46;23.0;5306.2;4240.26
Mar 31, 2024 12:00 PM;Mar 31, 2024 1:00 PM;11073.3;19.5;6126.53;4927.27
Mar 31, 2024 1:00 PM;Mar 31, 2024 2:00 PM;12417.470000000001;11.5;6947.13;5458.84
Mar 31, 2024 2:00 PM;Mar 31, 2024 3:00 PM;13475.31;7.0;7767.65;5700.66
Mar 31, 2024 3:00 PM;Mar 31, 2024 4:00 PM;13514.36;8.5;8246.69;5259.17
Mar 31, 2024 4:00 PM;Mar 31, 2024 5:00 PM;13058.18;14.5;8725.77;4317.91
Mar 31, 2024 5:00 PM;Mar 31, 2024 6:00 PM;12535.09;31.0;9205.1;3298.99
Mar 31, 2024 6:00 PM;Mar 31, 2024 7:00 PM;10803.5;91.5;8445.04;2266.96
Mar 31, 2024 7:00 PM;Mar 31, 2024 8:00 PM;8685.44;113.5;7684.25;887.69
Mar 31, 2024 8:00 PM;Mar 31, 2024 9:00 PM;7058.54;91.5;6922.57;44.47
Mar 31, 2024 9:00 PM;Mar 31, 2024 10:00 PM;6884.57;66.5;6818.07;0.0
Mar 31, 2024 10:00 PM;Mar 31, 2024 11:00 PM;6781.77;68.0;6713.77;0.0
Mar 31, 2024 11:00 PM;Apr 1, 2024 12:00 AM;6687.25;77.0;6610.25;0.0
Apr 1, 2024 12:00 AM;Apr 1, 2024 1:00 AM;6116.83;514.5;5602.33;0.0
Apr 1, 2024 1:00 AM;Apr 1, 2024 2:00 AM;6168.06;542.5;5625.56;0.0
Apr 1, 2024 2:00 AM;Apr 1, 2024 3:00 AM;6197.9;544.5;5653.4;0.0
Apr 1, 2024 3:00 AM;Apr 1, 2024 4:00 AM;6180.03;552.0;5628.03;0.0
Apr 1, 2024 4:00 AM;Apr 1, 2024 5:00 AM;6181.05;577.0;5604.05;0.0
Apr 1, 2024 5:00 AM;Apr 1, 2024 6:00 AM;6206.57;623.5;5583.07;0.0
Apr 1, 2024 6:00 AM;Apr 1, 2024 7:00 AM;6492.17;650.5;5841.67;0.0
Apr 1, 2024 7:00 AM;Apr 1, 2024 8:00 AM;6742.32;639.0;6103.32;0.0
Apr 1, 2024 8:00 AM;Apr 1, 2024 9:00 AM;7318.639999999999;627.5;6367.62;323.52
Apr 1, 2024 9:00 AM;Apr 1, 2024 10:00 AM;9401.69;615.5;6480.17;2306.02
Apr 1, 2024 10:00 AM;Apr 1, 2024 11:00 AM;12341.34;638.5;6594.27;5108.57
Apr 1, 2024 11:00 AM;Apr 1, 2024 12:00 PM;14829.95;702.0;6712.73;7415.22
Apr 1, 2024 12:00 PM;Apr 1, 2024 1:00 PM;17292.16;757.0;7641.23;8893.93
Apr 1, 2024 1:00 PM;Apr 1, 2024 2:00 PM;18753.3;789.5;8573.23;9390.57
Apr 1, 2024 2:00 PM;Apr 1, 2024 3:00 PM;19431.61;766.0;9507.55;9158.06
Apr 1, 2024 3:00 PM;Apr 1, 2024 4:00 PM;18953.0;757.5;9618.74;8576.76
Apr 1, 2024 4:00 PM;Apr 1, 2024 5:00 PM;17598.120000000003;687.0;9731.77;7179.35
Apr 1, 2024 5:00 PM;Apr 1, 2024 6:00 PM;15671.03;649.0;9845.12;5176.91
Apr 1, 2024 6:00 PM;Apr 1, 2024 7:00 PM;14029.25;687.5;9748.57;3593.18
Apr 1, 2024 7:00 PM;Apr 1, 2024 8:00 PM;11754.97;740.5;9653.22;1361.25
Apr 1, 2024 8:00 PM;Apr 1, 2024 9:00 PM;10404.19;771.5;9557.78;74.91
Apr 1, 2024 9:00 PM;Apr 1, 2024 10:00 PM;11141.17;789.0;10352.17;0.0
Apr 1, 2024 10:00 PM;Apr 1, 2024 11:00 PM;11963.4;816.0;11147.4;0.0
Apr 1, 2024 11:00 PM;Apr 2, 2024 12:00 AM;12798.17;855.0;11943.17;0.0
Apr 2, 2024 12:00 AM;Apr 2, 2024 1:00 AM;12304.2;915.5;11388.7;0.0
Apr 2, 2024 1:00 AM;Apr 2, 2024 2:00 AM;12691.16;932.0;11759.16;0.0
Apr 2, 2024 2:00 AM;Apr 2, 2024 3:00 AM;13047.49;936.5;12110.99;0.0
Apr 2, 2024 3:00 AM;Apr 2, 2024 4:00 AM;13101.45;936.5;12164.95;0.0
Apr 2, 2024 4:00 AM;Apr 2, 2024 5:00 AM;13149.9;936.5;12213.4;0.0
Apr 2, 2024 5:00 AM;Apr 2, 2024 6:00 AM;13198.9;932.5;12266.4;0.0
Apr 2, 2024 6:00 AM;Apr 2, 2024 7:00 AM;13150.88;927.5;12223.38;0.0
Apr 2, 2024 7:00 AM;Apr 2, 2024 8:00 AM;13095.0;918.5;12176.5;0.0
Apr 2, 2024 8:00 AM;Apr 2, 2024 9:00 AM;13448.96;872.5;12120.31;456.15
Apr 2, 2024 9:00 AM;Apr 2, 2024 10:00 AM;15983.61;788.0;12374.65;2820.96
Apr 2, 2024 10:00 AM;Apr 2, 2024 11:00 AM;19461.96;778.0;12629.75;6054.21
Apr 2, 2024 11:00 AM;Apr 2, 2024 12:00 PM;22164.33;774.5;12888.9;8500.93
Apr 2, 2024 12:00 PM;Apr 2, 2024 1:00 PM;23714.97;811.0;13135.63;9768.34
Apr 2, 2024 1:00 PM;Apr 2, 2024 2:00 PM;24636.59;888.5;13385.36;10362.73
Apr 2, 2024 2:00 PM;Apr 2, 2024 3:00 PM;25015.8;913.0;13635.91;10466.89
Apr 2, 2024 3:00 PM;Apr 2, 2024 4:00 PM;22900.46;900.0;12622.27;9378.19
Apr 2, 2024 4:00 PM;Apr 2, 2024 5:00 PM;20497.57;871.5;11609.8;8016.27
Apr 2, 2024 5:00 PM;Apr 2, 2024 6:00 PM;17298.23;849.5;10599.41;5849.32
Apr 2, 2024 6:00 PM;Apr 2, 2024 7:00 PM;14326.58;830.5;9811.85;3684.23
Apr 2, 2024 7:00 PM;Apr 2, 2024 8:00 PM;11109.900000000001;821.5;9028.36;1260.04
Apr 2, 2024 8:00 PM;Apr 2, 2024 9:00 PM;9155.960000000001;845.0;8245.37;65.59
Apr 2, 2024 9:00 PM;Apr 2, 2024 10:00 PM;9233.01;872.0;8361.01;0.0
Apr 2, 2024 10:00 PM;Apr 2, 2024 11:00 PM;9375.97;898.0;8477.97;0.0
Apr 2, 2024 11:00 PM;Apr 3, 2024 12:00 AM;9504.23;912.5;8591.73;0.0
Apr 3, 2024 12:00 AM;Apr 3, 2024 1:00 AM;10648.09;931.5;9716.59;0.0
Apr 3, 2024 1:00 AM;Apr 3, 2024 2:00 AM;10506.47;921.5;9584.97;0.0
Apr 3, 2024 2:00 AM;Apr 3, 2024 3:00 AM;10364.1;903.5;9460.6;0.0
Apr 3, 2024 3:00 AM;Apr 3, 2024 4:00 AM;10585.04;861.0;9724.04;0.0
Apr 3, 2024 4:00 AM;Apr 3, 2024 5:00 AM;10825.17;833.5;9991.67;0.0
Apr 3, 2024 5:00 AM;Apr 3, 2024 6:00 AM;11091.96;834.0;10257.96;0.0
Apr 3, 2024 6:00 AM;Apr 3, 2024 7:00 AM;11242.1;884.0;10358.1;0.0
Apr 3, 2024 7:00 AM;Apr 3, 2024 8:00 AM;11356.78;898.0;10458.78;0.0
Apr 3, 2024 8:00 AM;Apr 3, 2024 9:00 AM;11774.480000000001;877.0;10563.78;333.7
Apr 3, 2024 9:00 AM;Apr 3, 2024 10:00 AM;14056.45;855.5;11121.09;2079.86
Apr 3, 2024 10:00 AM;Apr 3, 2024 11:00 AM;17181.03;863.5;11679.78;4637.75
Apr 3, 2024 11:00 AM;Apr 3, 2024 12:00 PM;19791.22;846.0;12239.08;6706.14
Apr 3, 2024 12:00 PM;Apr 3, 2024 1:00 PM;21870.44;839.0;12633.97;8397.47
Apr 3, 2024 1:00 PM;Apr 3, 2024 2:00 PM;22924.5;844.0;13029.09;9051.41
Apr 3, 2024 2:00 PM;Apr 3, 2024 3:00 PM;23296.98;776.0;13425.18;9095.8
Apr 3, 2024 3:00 PM;Apr 3, 2024 4:00 PM;23338.16;709.0;13770.59;8858.57
Apr 3, 2024 4:00 PM;Apr 3, 2024 5:00 PM;22547.11;637.0;14117.35;7792.76
Apr 3, 2024 5:00 PM;Apr 3, 2024 6:00 PM;21021.34;607.5;14462.32;5951.52
Apr 3, 2024 6:00 PM;Apr 3, 2024 7:00 PM;17968.24;704.0;13337.53;3926.71
Apr 3, 2024 7:00 PM;Apr 3, 2024 8:00 PM;14459.89;810.5;12211.18;1438.21
Apr 3, 2024 8:00 PM;Apr 3, 2024 9:00 PM;12041.25;861.0;11085.33;94.92
Apr 3, 2024 9:00 PM;Apr 3, 2024 10:00 PM;11937.08;843.5;11093.58;0.0
Apr 3, 2024 10:00 PM;Apr 3, 2024 11:00 PM;11917.68;816.0;11101.68;0.0
Apr 3, 2024 11:00 PM;Apr 4, 2024 12:00 AM;11938.73;827.0;11111.73;0.0
Apr 4, 2024 12:00 AM;Apr 4, 2024 1:00 AM;11929.04;876.0;11053.04;0.0
Apr 4, 2024 1:00 AM;Apr 4, 2024 2:00 AM;12636.56;958.0;11678.56;0.0
Apr 4, 2024 2:00 AM;Apr 4, 2024 3:00 AM;13285.09;983.0;12302.09;0.0
Apr 4, 2024 3:00 AM;Apr 4, 2024 4:00 AM;13670.87;988.5;12682.37;0.0
Apr 4, 2024 4:00 AM;Apr 4, 2024 5:00 AM;14056.45;992.0;13064.45;0.0
Apr 4, 2024 5:00 AM;Apr 4, 2024 6:00 AM;14438.92;990.5;13448.42;0.0
Apr 4, 2024 6:00 AM;Apr 4, 2024 7:00 AM;15249.63;981.0;14268.63;0.0
Apr 4, 2024 7:00 AM;Apr 4, 2024 8:00 AM;16059.12;970.5;15088.62;0.0
Apr 4, 2024 8:00 AM;Apr 4, 2024 9:00 AM;17284.58;967.0;15908.34;409.24
Apr 4, 2024 9:00 AM;Apr 4, 2024 10:00 AM;18984.149999999998;967.5;15731.03;2285.62
Apr 4, 2024 10:00 AM;Apr 4, 2024 11:00 AM;21139.59;955.0;15553.98;4630.61
Apr 4, 2024 11:00 AM;Apr 4, 2024 12:00 PM;22835.34;907.5;15376.63;6551.21
Apr 4, 2024 12:00 PM;Apr 4, 2024 1:00 PM;23637.04;881.5;15217.24;7538.3
Apr 4, 2024 1:00 PM;Apr 4, 2024 2:00 PM;24040.96;848.0;15058.01;8134.95
Apr 4, 2024 2:00 PM;Apr 4, 2024 3:00 PM;23898.48;875.5;14899.43;8123.55
Apr 4, 2024 3:00 PM;Apr 4, 2024 4:00 PM;22231.72;830.0;13718.2;7683.52
Apr 4, 2024 4:00 PM;Apr 4, 2024 5:00 PM;20206.54;811.0;12536.94;6858.6
Apr 4, 2024 5:00 PM;Apr 4, 2024 6:00 PM;17621.059999999998;815.0;11355.82;5450.24
Apr 4, 2024 6:00 PM;Apr 4, 2024 7:00 PM;14086.52;819.5;9713.14;3553.88
Apr 4, 2024 7:00 PM;Apr 4, 2024 8:00 PM;10256.710000000001;814.0;8071.97;1370.74
Apr 4, 2024 8:00 PM;Apr 4, 2024 9:00 PM;7328.46;800.0;6431.9;96.56
Apr 4, 2024 9:00 PM;Apr 4, 2024 10:00 PM;7908.27;780.5;7127.77;0.0
Apr 4, 2024 10:00 PM;Apr 4, 2024 11:00 PM;8606.99;783.5;7823.49;0.0
Apr 4, 2024 11:00 PM;Apr 5, 2024 12:00 AM;9348.36;828.0;8520.36;0.0
Apr 5, 2024 12:00 AM;Apr 5, 2024 1:00 AM;10335.35;895.0;9440.35;0.0
Apr 5, 2024 1:00 AM;Apr 5, 2024 2:00 AM;10732.48;955.5;9776.98;0.0
Apr 5, 2024 2:00 AM;Apr 5, 2024 3:00 AM;11085.87;971.5;10114.37;0.0
Apr 5, 2024 3:00 AM;Apr 5, 2024 4:00 AM;11596.33;957.5;10638.83;0.0
Apr 5, 2024 4:00 AM;Apr 5, 2024 5:00 AM;12094.68;929.5;11165.18;0.0
Apr 5, 2024 5:00 AM;Apr 5, 2024 6:00 AM;12604.27;913.0;11691.27;0.0
Apr 5, 2024 6:00 AM;Apr 5, 2024 7:00 AM;13127.08;915.0;12212.08;0.0
Apr 5, 2024 7:00 AM;Apr 5, 2024 8:00 AM;13677.18;945.0;12732.18;0.0
Apr 5, 2024 8:00 AM;Apr 5, 2024 9:00 AM;14652.71;968.5;13251.83;432.38
Apr 5, 2024 9:00 AM;Apr 5, 2024 10:00 AM;16095.87;963.0;12782.03;2350.84
Apr 5, 2024 10:00 AM;Apr 5, 2024 11:00 AM;18141.57;933.0;12312.59;4895.98
Apr 5, 2024 11:00 AM;Apr 5, 2024 12:00 PM;19740.809999999998;914.0;11842.97;6983.84
Apr 5, 2024 12:00 PM;Apr 5, 2024 1:00 PM;20709.129999999997;901.5;11492.06;8315.57
Apr 5, 2024 1:00 PM;Apr 5, 2024 2:00 PM;21120.47;871.0;11140.53;9108.94
Apr 5, 2024 2:00 PM;Apr 5, 2024 3:00 PM;20824.45;829.5;10790.03;9204.92
Apr 5, 2024 3:00 PM;Apr 5, 2024 4:00 PM;20201.63;770.0;10352.09;9079.54
Apr 5, 2024 4:00 PM;Apr 5, 2024 5:00 PM;18948.23;734.0;9914.33;8299.9
Apr 5, 2024 5:00 PM;Apr 5, 2024 6:00 PM;16747.93;722.5;9475.99;6549.44
Apr 5, 2024 6:00 PM;Apr 5, 2024 7:00 PM;14260.41;733.5;9000.46;4526.45
Apr 5, 2024 7:00 PM;Apr 5, 2024 8:00 PM;11154.34;772.0;8526.8;1855.54
Apr 5, 2024 8:00 PM;Apr 5, 2024 9:00 PM;9022.650000000001;807.5;8055.11;160.04
Apr 5, 2024 9:00 PM;Apr 5, 2024 10:00 PM;9304.89;856.0;8448.89;0.0
Apr 5, 2024 10:00 PM;Apr 5, 2024 11:00 PM;9726.86;883.0;8843.86;0.0
Apr 5, 2024 11:00 PM;Apr 6, 2024 12:00 AM;10125.01;886.0;9239.01;0.0
Apr 6, 2024 12:00 AM;Apr 6, 2024 1:00 AM;11361.21;836.0;10525.21;0.0
Apr 6, 2024 1:00 AM;Apr 6, 2024 2:00 AM;12389.36;879.5;11509.86;0.0
Apr 6, 2024 2:00 AM;Apr 6, 2024 3:00 AM;13393.37;915.0;12478.37;0.0
Apr 6, 2024 3:00 AM;Apr 6, 2024 4:00 AM;13690.8;938.0;12752.8;0.0
Apr 6, 2024 4:00 AM;Apr 6, 2024 5:00 AM;13969.93;947.5;13022.43;0.0
Apr 6, 2024 5:00 AM;Apr 6, 2024 6:00 AM;14251.14;954.5;13296.64;0.0
Apr 6, 2024 6:00 AM;Apr 6, 2024 7:00 AM;14706.69;958.5;13748.19;0.0
Apr 6, 2024 7:00 AM;Apr 6, 2024 8:00 AM;15153.31;957.5;14195.81;0.0
Apr 6, 2024 8:00 AM;Apr 6, 2024 9:00 AM;16165.09;955.5;14635.97;573.62
Apr 6, 2024 9:00 AM;Apr 6, 2024 10:00 AM;18969.63;952.5;14954.84;3062.29
Apr 6, 2024 10:00 AM;Apr 6, 2024 11:00 AM;22575.03;926.0;15273.97;6375.06
Apr 6, 2024 11:00 AM;Apr 6, 2024 12:00 PM;25566.370000000003;874.0;15589.47;9102.9
Apr 6, 2024 12:00 PM;Apr 6, 2024 1:00 PM;26943.58;785.0;15411.77;10746.81
Apr 6, 2024 1:00 PM;Apr 6, 2024 2:00 PM;27608.58;717.5;15234.39;11656.69
Apr 6, 2024 2:00 PM;Apr 6, 2024 3:00 PM;27351.4;709.0;15057.35;11585.05
Apr 6, 2024 3:00 PM;Apr 6, 2024 4:00 PM;25325.96;705.5;13711.73;10908.73
Apr 6, 2024 4:00 PM;Apr 6, 2024 5:00 PM;22284.449999999997;688.0;12366.31;9230.14
Apr 6, 2024 5:00 PM;Apr 6, 2024 6:00 PM;18634.09;666.0;11023.62;6944.47
Apr 6, 2024 6:00 PM;Apr 6, 2024 7:00 PM;15397.16;668.5;10162.58;4566.08
Apr 6, 2024 7:00 PM;Apr 6, 2024 8:00 PM;11794.63;714.5;9305.06;1775.07
Apr 6, 2024 8:00 PM;Apr 6, 2024 9:00 PM;9365.67;774.5;8449.28;141.89
Apr 6, 2024 9:00 PM;Apr 6, 2024 10:00 PM;9587.95;814.0;8773.95;0.0
Apr 6, 2024 10:00 PM;Apr 6, 2024 11:00 PM;9967.03;865.0;9102.03;0.0
Apr 6, 2024 11:00 PM;Apr 7, 2024 12:00 AM;10339.82;911.5;9428.32;0.0
Apr 7, 2024 12:00 AM;Apr 7, 2024 1:00 AM;10470.0;929.0;9541.0;0.0
Apr 7, 2024 1:00 AM;Apr 7, 2024 2:00 AM;10247.43;932.5;9314.93;0.0
Apr 7, 2024 2:00 AM;Apr 7, 2024 3:00 AM;9992.19;921.0;9071.19;0.0
Apr 7, 2024 3:00 AM;Apr 7, 2024 4:00 AM;9238.22;892.0;8346.22;0.0
Apr 7, 2024 4:00 AM;Apr 7, 2024 5:00 AM;8450.67;834.5;7616.17;0.0
Apr 7, 2024 5:00 AM;Apr 7, 2024 6:00 AM;7688.52;786.5;6902.02;0.0
Apr 7, 2024 6:00 AM;Apr 7, 2024 7:00 AM;7547.09;759.0;6788.09;0.0
Apr 7, 2024 7:00 AM;Apr 7, 2024 8:00 AM;7415.0;739.0;6676.0;0.0
Apr 7, 2024 8:00 AM;Apr 7, 2024 9:00 AM;7813.589999999999;744.0;6582.65;486.94
Apr 7, 2024 9:00 AM;Apr 7, 2024 10:00 AM;9634.17;752.0;6588.94;2293.23
Apr 7, 2024 10:00 AM;Apr 7, 2024 11:00 AM;11817.27;725.5;6600.38;4491.39
Apr 7, 2024 11:00 AM;Apr 7, 2024 12:00 PM;13604.02;705.0;6619.99;6279.03
