Start date;End date;Forecasted load J [MWh] Calculated resolutions;Forecasted load J-1 [MWh] Calculated resolutions
Dec 4, 2024 4:00 AM;Dec 4, 2024 5:00 AM;52350.0;51750.0
Dec 4, 2024 5:00 AM;Dec 4, 2024 6:00 AM;54475.0;53662.5
Dec 4, 2024 6:00 AM;Dec 4, 2024 7:00 AM;59525.0;58687.5
Dec 4, 2024 7:00 AM;Dec 4, 2024 8:00 AM;65600.0;64325.0
Dec 4, 2024 8:00 AM;Dec 4, 2024 9:00 AM;68587.5;67062.5
Dec 4, 2024 9:00 AM;Dec 4, 2024 10:00 AM;68087.5;67675.0
Dec 4, 2024 10:00 AM;Dec 4, 2024 11:00 AM;67875.0;67412.5
Dec 4, 2024 11:00 AM;Dec 4, 2024 12:00 PM;67650.0;67687.5
Dec 4, 2024 12:00 PM;Dec 4, 2024 1:00 PM;68137.5;68150.0
Dec 4, 2024 1:00 PM;Dec 4, 2024 2:00 PM;66262.5;67450.0
Dec 4, 2024 2:00 PM;Dec 4, 2024 3:00 PM;64450.0;65662.5
Dec 4, 2024 3:00 PM;Dec 4, 2024 4:00 PM;62962.5;63862.5
Dec 4, 2024 4:00 PM;Dec 4, 2024 5:00 PM;62525.0;63125.0
Dec 4, 2024 5:00 PM;Dec 4, 2024 6:00 PM;64975.0;65637.5
Dec 4, 2024 6:00 PM;Dec 4, 2024 7:00 PM;68150.0;68850.0
Dec 4, 2024 7:00 PM;Dec 4, 2024 8:00 PM;69387.5;70075.0
Dec 4, 2024 8:00 PM;Dec 4, 2024 9:00 PM;65950.0;66537.5
Dec 4, 2024 9:00 PM;Dec 4, 2024 10:00 PM;62675.0;63175.0
Dec 4, 2024 10:00 PM;Dec 4, 2024 11:00 PM;61750.0;62187.5
Dec 4, 2024 11:00 PM;Dec 5, 2024 12:00 AM;62562.5;62937.5
Dec 5, 2024 12:00 AM;Dec 5, 2024 1:00 AM;59412.5;59637.5
Dec 5, 2024 1:00 AM;Dec 5, 2024 2:00 AM;57750.0;57562.5
Dec 5, 2024 2:00 AM;Dec 5, 2024 3:00 AM;56800.0;56687.5
Dec 5, 2024 3:00 AM;Dec 5, 2024 4:00 AM;54800.0;54600.0
Dec 5, 2024 4:00 AM;Dec 5, 2024 5:00 AM;53925.0;53712.5
Dec 5, 2024 5:00 AM;Dec 5, 2024 6:00 AM;56062.5;55925.0
Dec 5, 2024 6:00 AM;Dec 5, 2024 7:00 AM;60937.5;60875.0
Dec 5, 2024 7:00 AM;Dec 5, 2024 8:00 AM;66037.5;66625.0
Dec 5, 2024 8:00 AM;Dec 5, 2024 9:00 AM;68487.5;68787.5
Dec 5, 2024 9:00 AM;Dec 5, 2024 10:00 AM;68087.5;68812.5
Dec 5, 2024 10:00 AM;Dec 5, 2024 11:00 AM;67400.0;68300.0
Dec 5, 2024 11:00 AM;Dec 5, 2024 12:00 PM;68150.0;68087.5
Dec 5, 2024 12:00 PM;Dec 5, 2024 1:00 PM;68512.5;68500.0
Dec 5, 2024 1:00 PM;Dec 5, 2024 2:00 PM;67637.5;67662.5
Dec 5, 2024 2:00 PM;Dec 5, 2024 3:00 PM;65462.5;65600.0
Dec 5, 2024 3:00 PM;Dec 5, 2024 4:00 PM;63537.5;63737.5
Dec 5, 2024 4:00 PM;Dec 5, 2024 5:00 PM;62587.5;62612.5
Dec 5, 2024 5:00 PM;Dec 5, 2024 6:00 PM;64712.5;64425.0
Dec 5, 2024 6:00 PM;Dec 5, 2024 7:00 PM;67262.5;67075.0
Dec 5, 2024 7:00 PM;Dec 5, 2024 8:00 PM;67537.5;67450.0
Dec 5, 2024 8:00 PM;Dec 5, 2024 9:00 PM;63762.5;63762.5
Dec 5, 2024 9:00 PM;Dec 5, 2024 10:00 PM;60062.5;60125.0
Dec 5, 2024 10:00 PM;Dec 5, 2024 11:00 PM;58837.5;59000.0
Dec 5, 2024 11:00 PM;Dec 6, 2024 12:00 AM;59050.0;59137.5
Dec 6, 2024 12:00 AM;Dec 6, 2024 1:00 AM;56437.5;55512.5
Dec 6, 2024 1:00 AM;Dec 6, 2024 2:00 AM;54275.0;53412.5
Dec 6, 2024 2:00 AM;Dec 6, 2024 3:00 AM;52787.5;52175.0
Dec 6, 2024 3:00 AM;Dec 6, 2024 4:00 AM;50662.5;49900.0
Dec 6, 2024 4:00 AM;Dec 6, 2024 5:00 AM;49550.0;49037.5
Dec 6, 2024 5:00 AM;Dec 6, 2024 6:00 AM;51125.0;50925.0
Dec 6, 2024 6:00 AM;Dec 6, 2024 7:00 AM;55512.5;55637.5
Dec 6, 2024 7:00 AM;Dec 6, 2024 8:00 AM;60950.0;61112.5
Dec 6, 2024 8:00 AM;Dec 6, 2024 9:00 AM;63075.0;63662.5
Dec 6, 2024 9:00 AM;Dec 6, 2024 10:00 AM;62887.5;64075.0
Dec 6, 2024 10:00 AM;Dec 6, 2024 11:00 AM;62137.5;63737.5
Dec 6, 2024 11:00 AM;Dec 6, 2024 12:00 PM;61787.5;63887.5
Dec 6, 2024 12:00 PM;Dec 6, 2024 1:00 PM;61837.5;64387.5
Dec 6, 2024 1:00 PM;Dec 6, 2024 2:00 PM;60987.5;63837.5
Dec 6, 2024 2:00 PM;Dec 6, 2024 3:00 PM;58437.5;61225.0
Dec 6, 2024 3:00 PM;Dec 6, 2024 4:00 PM;57187.5;59262.5
Dec 6, 2024 4:00 PM;Dec 6, 2024 5:00 PM;56862.5;58287.5
Dec 6, 2024 5:00 PM;Dec 6, 2024 6:00 PM;59812.5;60887.5
Dec 6, 2024 6:00 PM;Dec 6, 2024 7:00 PM;62300.0;63500.0
Dec 6, 2024 7:00 PM;Dec 6, 2024 8:00 PM;62312.5;63525.0
Dec 6, 2024 8:00 PM;Dec 6, 2024 9:00 PM;59450.0;60487.5
Dec 6, 2024 9:00 PM;Dec 6, 2024 10:00 PM;57000.0;57187.5
Dec 6, 2024 10:00 PM;Dec 6, 2024 11:00 PM;56775.0;56462.5
Dec 6, 2024 11:00 PM;Dec 7, 2024 12:00 AM;58050.0;57600.0
Dec 7, 2024 12:00 AM;Dec 7, 2024 1:00 AM;54500.0;54637.5
Dec 7, 2024 1:00 AM;Dec 7, 2024 2:00 AM;51712.5;51975.0
Dec 7, 2024 2:00 AM;Dec 7, 2024 3:00 AM;50137.5;50100.0
Dec 7, 2024 3:00 AM;Dec 7, 2024 4:00 AM;47650.0;47525.0
Dec 7, 2024 4:00 AM;Dec 7, 2024 5:00 AM;46112.5;46275.0
Dec 7, 2024 5:00 AM;Dec 7, 2024 6:00 AM;46700.0;46825.0
Dec 7, 2024 6:00 AM;Dec 7, 2024 7:00 AM;48237.5;48462.5
Dec 7, 2024 7:00 AM;Dec 7, 2024 8:00 AM;50225.0;50812.5
Dec 7, 2024 8:00 AM;Dec 7, 2024 9:00 AM;52475.0;52712.5
Dec 7, 2024 9:00 AM;Dec 7, 2024 10:00 AM;54525.0;54550.0
Dec 7, 2024 10:00 AM;Dec 7, 2024 11:00 AM;55950.0;55550.0
Dec 7, 2024 11:00 AM;Dec 7, 2024 12:00 PM;57087.5;56575.0
Dec 7, 2024 12:00 PM;Dec 7, 2024 1:00 PM;59725.0;58962.5
Dec 7, 2024 1:00 PM;Dec 7, 2024 2:00 PM;59312.5;58287.5
Dec 7, 2024 2:00 PM;Dec 7, 2024 3:00 PM;56787.5;55725.0
Dec 7, 2024 3:00 PM;Dec 7, 2024 4:00 PM;55575.0;54562.5
Dec 7, 2024 4:00 PM;Dec 7, 2024 5:00 PM;55075.0;54262.5
Dec 7, 2024 5:00 PM;Dec 7, 2024 6:00 PM;57650.0;56512.5
Dec 7, 2024 6:00 PM;Dec 7, 2024 7:00 PM;60225.0;58900.0
Dec 7, 2024 7:00 PM;Dec 7, 2024 8:00 PM;60737.5;59087.5
Dec 7, 2024 8:00 PM;Dec 7, 2024 9:00 PM;58535.75;56600.0
Dec 7, 2024 9:00 PM;Dec 7, 2024 10:00 PM;56445.75;54525.0
Dec 7, 2024 10:00 PM;Dec 7, 2024 11:00 PM;56286.5;54762.5
Dec 7, 2024 11:00 PM;Dec 8, 2024 12:00 AM;57916.0;56950.0
Dec 8, 2024 12:00 AM;Dec 8, 2024 1:00 AM;55637.5;54675.0
Dec 8, 2024 1:00 AM;Dec 8, 2024 2:00 AM;53175.0;52787.5
Dec 8, 2024 2:00 AM;Dec 8, 2024 3:00 AM;51837.5;51137.5
Dec 8, 2024 3:00 AM;Dec 8, 2024 4:00 AM;49575.0;48350.0
Dec 8, 2024 4:00 AM;Dec 8, 2024 5:00 AM;48187.5;46750.0
Dec 8, 2024 5:00 AM;Dec 8, 2024 6:00 AM;47950.0;46812.5
Dec 8, 2024 6:00 AM;Dec 8, 2024 7:00 AM;48962.5;48112.5
Dec 8, 2024 7:00 AM;Dec 8, 2024 8:00 AM;50475.0;49700.0
Dec 8, 2024 8:00 AM;Dec 8, 2024 9:00 AM;52050.0;51350.0
Dec 8, 2024 9:00 AM;Dec 8, 2024 10:00 AM;54575.0;53512.5
Dec 8, 2024 10:00 AM;Dec 8, 2024 11:00 AM;57625.0;55675.0
Dec 8, 2024 11:00 AM;Dec 8, 2024 12:00 PM;59487.5;57662.5
Dec 8, 2024 12:00 PM;Dec 8, 2024 1:00 PM;62000.0;60025.0
Dec 8, 2024 1:00 PM;Dec 8, 2024 2:00 PM;61037.5;59125.0
Dec 8, 2024 2:00 PM;Dec 8, 2024 3:00 PM;58312.5;56362.5
Dec 8, 2024 3:00 PM;Dec 8, 2024 4:00 PM;56762.5;55225.0
Dec 8, 2024 4:00 PM;Dec 8, 2024 5:00 PM;56287.5;55475.0
Dec 8, 2024 5:00 PM;Dec 8, 2024 6:00 PM;58662.5;58387.5
Dec 8, 2024 6:00 PM;Dec 8, 2024 7:00 PM;61825.0;61112.5
Dec 8, 2024 7:00 PM;Dec 8, 2024 8:00 PM;63062.5;62337.5
Dec 8, 2024 8:00 PM;Dec 8, 2024 9:00 PM;60614.75;60312.5
Dec 8, 2024 9:00 PM;Dec 8, 2024 10:00 PM;58289.75;57750.0
Dec 8, 2024 10:00 PM;Dec 8, 2024 11:00 PM;57824.0;56975.0
Dec 8, 2024 11:00 PM;Dec 9, 2024 12:00 AM;58815.0;58762.5
Dec 9, 2024 12:00 AM;Dec 9, 2024 1:00 AM;56037.5;56587.5
Dec 9, 2024 1:00 AM;Dec 9, 2024 2:00 AM;53862.5;54975.0
Dec 9, 2024 2:00 AM;Dec 9, 2024 3:00 AM;52812.5;54062.5
Dec 9, 2024 3:00 AM;Dec 9, 2024 4:00 AM;50800.0;52300.0
Dec 9, 2024 4:00 AM;Dec 9, 2024 5:00 AM;50300.0;51687.5
Dec 9, 2024 5:00 AM;Dec 9, 2024 6:00 AM;52925.0;53937.5
Dec 9, 2024 6:00 AM;Dec 9, 2024 7:00 AM;58312.5;59087.5
Dec 9, 2024 7:00 AM;Dec 9, 2024 8:00 AM;63750.0;64737.5
Dec 9, 2024 8:00 AM;Dec 9, 2024 9:00 AM;66762.5;67375.0
Dec 9, 2024 9:00 AM;Dec 9, 2024 10:00 AM;68025.0;67837.5
Dec 9, 2024 10:00 AM;Dec 9, 2024 11:00 AM;68725.0;68125.0
Dec 9, 2024 11:00 AM;Dec 9, 2024 12:00 PM;69262.5;69062.5
Dec 9, 2024 12:00 PM;Dec 9, 2024 1:00 PM;70612.5;69937.5
Dec 9, 2024 1:00 PM;Dec 9, 2024 2:00 PM;70162.5;69100.0
Dec 9, 2024 2:00 PM;Dec 9, 2024 3:00 PM;68525.0;67425.0
Dec 9, 2024 3:00 PM;Dec 9, 2024 4:00 PM;66887.5;66112.5
Dec 9, 2024 4:00 PM;Dec 9, 2024 5:00 PM;66375.0;65737.5
Dec 9, 2024 5:00 PM;Dec 9, 2024 6:00 PM;68150.0;67550.0
Dec 9, 2024 6:00 PM;Dec 9, 2024 7:00 PM;70662.5;70212.5
Dec 9, 2024 7:00 PM;Dec 9, 2024 8:00 PM;71237.5;70975.0
Dec 9, 2024 8:00 PM;Dec 9, 2024 9:00 PM;67312.5;66937.5
Dec 9, 2024 9:00 PM;Dec 9, 2024 10:00 PM;63912.5;63400.0
Dec 9, 2024 10:00 PM;Dec 9, 2024 11:00 PM;62500.0;62275.0
Dec 9, 2024 11:00 PM;Dec 10, 2024 12:00 AM;63412.5;63875.0
Dec 10, 2024 12:00 AM;Dec 10, 2024 1:00 AM;60375.0;60775.0
Dec 10, 2024 1:00 AM;Dec 10, 2024 2:00 AM;58362.5;58575.0
Dec 10, 2024 2:00 AM;Dec 10, 2024 3:00 AM;57062.5;57375.0
Dec 10, 2024 3:00 AM;Dec 10, 2024 4:00 AM;55012.5;55487.5
Dec 10, 2024 4:00 AM;Dec 10, 2024 5:00 AM;54312.5;54862.5
Dec 10, 2024 5:00 AM;Dec 10, 2024 6:00 AM;56262.5;57300.0
Dec 10, 2024 6:00 AM;Dec 10, 2024 7:00 AM;61387.5;62562.5
Dec 10, 2024 7:00 AM;Dec 10, 2024 8:00 AM;67225.0;68650.0
Dec 10, 2024 8:00 AM;Dec 10, 2024 9:00 AM;69700.0;71175.0
Dec 10, 2024 9:00 AM;Dec 10, 2024 10:00 AM;70137.5;71612.5
Dec 10, 2024 10:00 AM;Dec 10, 2024 11:00 AM;70750.0;71575.0
Dec 10, 2024 11:00 AM;Dec 10, 2024 12:00 PM;71650.0;72162.5
Dec 10, 2024 12:00 PM;Dec 10, 2024 1:00 PM;72125.0;72787.5
Dec 10, 2024 1:00 PM;Dec 10, 2024 2:00 PM;71725.0;72050.0
Dec 10, 2024 2:00 PM;Dec 10, 2024 3:00 PM;69912.5;70362.5
Dec 10, 2024 3:00 PM;Dec 10, 2024 4:00 PM;68587.5;69125.0
Dec 10, 2024 4:00 PM;Dec 10, 2024 5:00 PM;67925.0;68437.5
Dec 10, 2024 5:00 PM;Dec 10, 2024 6:00 PM;69837.5;70500.0
Dec 10, 2024 6:00 PM;Dec 10, 2024 7:00 PM;72462.5;73237.5
Dec 10, 2024 7:00 PM;Dec 10, 2024 8:00 PM;72875.0;73700.0
Dec 10, 2024 8:00 PM;Dec 10, 2024 9:00 PM;69237.5;69925.0
Dec 10, 2024 9:00 PM;Dec 10, 2024 10:00 PM;65737.5;66262.5
Dec 10, 2024 10:00 PM;Dec 10, 2024 11:00 PM;64862.5;65250.0
Dec 10, 2024 11:00 PM;Dec 11, 2024 12:00 AM;65275.0;65675.0
Dec 11, 2024 12:00 AM;Dec 11, 2024 1:00 AM;61925.0;62250.0
Dec 11, 2024 1:00 AM;Dec 11, 2024 2:00 AM;59425.0;60225.0
Dec 11, 2024 2:00 AM;Dec 11, 2024 3:00 AM;58112.5;59325.0
Dec 11, 2024 3:00 AM;Dec 11, 2024 4:00 AM;56287.5;57025.0
Dec 11, 2024 4:00 AM;Dec 11, 2024 5:00 AM;55437.5;56237.5
Dec 11, 2024 5:00 AM;Dec 11, 2024 6:00 AM;57487.5;58612.5
Dec 11, 2024 6:00 AM;Dec 11, 2024 7:00 AM;62125.0;63587.5
Dec 11, 2024 7:00 AM;Dec 11, 2024 8:00 AM;67237.5;69475.0
Dec 11, 2024 8:00 AM;Dec 11, 2024 9:00 AM;70212.5;72212.5
Dec 11, 2024 9:00 AM;Dec 11, 2024 10:00 AM;70987.5;73012.5
Dec 11, 2024 10:00 AM;Dec 11, 2024 11:00 AM;70925.0;73037.5
Dec 11, 2024 11:00 AM;Dec 11, 2024 12:00 PM;71437.5;73562.5
Dec 11, 2024 12:00 PM;Dec 11, 2024 1:00 PM;72550.0;74337.5
Dec 11, 2024 1:00 PM;Dec 11, 2024 2:00 PM;71912.5;73250.0
Dec 11, 2024 2:00 PM;Dec 11, 2024 3:00 PM;70275.0;71437.5
Dec 11, 2024 3:00 PM;Dec 11, 2024 4:00 PM;68775.0;69725.0
Dec 11, 2024 4:00 PM;Dec 11, 2024 5:00 PM;68175.0;68950.0
Dec 11, 2024 5:00 PM;Dec 11, 2024 6:00 PM;70050.0;71087.5
Dec 11, 2024 6:00 PM;Dec 11, 2024 7:00 PM;72425.0;73762.5
Dec 11, 2024 7:00 PM;Dec 11, 2024 8:00 PM;72900.0;74387.5
Dec 11, 2024 8:00 PM;Dec 11, 2024 9:00 PM;69500.0;70900.0
Dec 11, 2024 9:00 PM;Dec 11, 2024 10:00 PM;65962.5;67350.0
Dec 11, 2024 10:00 PM;Dec 11, 2024 11:00 PM;65175.0;66475.0
Dec 11, 2024 11:00 PM;Dec 12, 2024 12:00 AM;66362.5;67237.5
Dec 12, 2024 12:00 AM;Dec 12, 2024 1:00 AM;63625.0;63750.0
Dec 12, 2024 1:00 AM;Dec 12, 2024 2:00 AM;61512.5;61500.0
Dec 12, 2024 2:00 AM;Dec 12, 2024 3:00 AM;60862.5;60337.5
Dec 12, 2024 3:00 AM;Dec 12, 2024 4:00 AM;58925.0;58337.5
Dec 12, 2024 4:00 AM;Dec 12, 2024 5:00 AM;58125.0;57587.5
Dec 12, 2024 5:00 AM;Dec 12, 2024 6:00 AM;60225.0;59712.5
Dec 12, 2024 6:00 AM;Dec 12, 2024 7:00 AM;65137.5;64800.0
Dec 12, 2024 7:00 AM;Dec 12, 2024 8:00 AM;70637.5;70537.5
Dec 12, 2024 8:00 AM;Dec 12, 2024 9:00 AM;73500.0;72912.5
Dec 12, 2024 9:00 AM;Dec 12, 2024 10:00 AM;73875.0;72950.0
Dec 12, 2024 10:00 AM;Dec 12, 2024 11:00 AM;73262.5;72600.0
Dec 12, 2024 11:00 AM;Dec 12, 2024 12:00 PM;73325.0;72400.0
Dec 12, 2024 12:00 PM;Dec 12, 2024 1:00 PM;73562.5;72725.0
Dec 12, 2024 1:00 PM;Dec 12, 2024 2:00 PM;72675.0;72225.0
Dec 12, 2024 2:00 PM;Dec 12, 2024 3:00 PM;70162.5;70350.0
Dec 12, 2024 3:00 PM;Dec 12, 2024 4:00 PM;68325.0;68512.5
Dec 12, 2024 4:00 PM;Dec 12, 2024 5:00 PM;67587.5;67687.5
Dec 12, 2024 5:00 PM;Dec 12, 2024 6:00 PM;70375.0;69912.5
Dec 12, 2024 6:00 PM;Dec 12, 2024 7:00 PM;73362.5;72800.0
Dec 12, 2024 7:00 PM;Dec 12, 2024 8:00 PM;74037.5;73500.0
Dec 12, 2024 8:00 PM;Dec 12, 2024 9:00 PM;70775.0;70062.5
Dec 12, 2024 9:00 PM;Dec 12, 2024 10:00 PM;67462.5;66987.5
Dec 12, 2024 10:00 PM;Dec 12, 2024 11:00 PM;66825.0;66575.0
Dec 12, 2024 11:00 PM;Dec 13, 2024 12:00 AM;67400.0;67350.0
Dec 13, 2024 12:00 AM;Dec 13, 2024 1:00 AM;64712.5;64375.0
Dec 13, 2024 1:00 AM;Dec 13, 2024 2:00 AM;62900.0;62650.0
Dec 13, 2024 2:00 AM;Dec 13, 2024 3:00 AM;61612.5;61725.0
Dec 13, 2024 3:00 AM;Dec 13, 2024 4:00 AM;59575.0;59312.5
Dec 13, 2024 4:00 AM;Dec 13, 2024 5:00 AM;58725.0;58825.0
Dec 13, 2024 5:00 AM;Dec 13, 2024 6:00 AM;60800.0;60800.0
Dec 13, 2024 6:00 AM;Dec 13, 2024 7:00 AM;65237.5;65225.0
Dec 13, 2024 7:00 AM;Dec 13, 2024 8:00 AM;70712.5;70975.0
Dec 13, 2024 8:00 AM;Dec 13, 2024 9:00 AM;73687.5;73337.5
Dec 13, 2024 9:00 AM;Dec 13, 2024 10:00 AM;74437.5;73587.5
Dec 13, 2024 10:00 AM;Dec 13, 2024 11:00 AM;74787.5;73487.5
Dec 13, 2024 11:00 AM;Dec 13, 2024 12:00 PM;74925.0;73750.0
Dec 13, 2024 12:00 PM;Dec 13, 2024 1:00 PM;75550.0;74137.5
Dec 13, 2024 1:00 PM;Dec 13, 2024 2:00 PM;74262.5;73175.0
Dec 13, 2024 2:00 PM;Dec 13, 2024 3:00 PM;71625.0;70737.5
Dec 13, 2024 3:00 PM;Dec 13, 2024 4:00 PM;69987.5;68850.0
Dec 13, 2024 4:00 PM;Dec 13, 2024 5:00 PM;69275.0;67825.0
Dec 13, 2024 5:00 PM;Dec 13, 2024 6:00 PM;71400.0;70200.0
Dec 13, 2024 6:00 PM;Dec 13, 2024 7:00 PM;73662.5;72487.5
Dec 13, 2024 7:00 PM;Dec 13, 2024 8:00 PM;73475.0;72137.5
Dec 13, 2024 8:00 PM;Dec 13, 2024 9:00 PM;70337.5;69112.5
Dec 13, 2024 9:00 PM;Dec 13, 2024 10:00 PM;66912.5;65825.0
Dec 13, 2024 10:00 PM;Dec 13, 2024 11:00 PM;66562.5;65687.5
Dec 13, 2024 11:00 PM;Dec 14, 2024 12:00 AM;67562.5;67337.5
Dec 14, 2024 12:00 AM;Dec 14, 2024 1:00 AM;64375.0;64825.0
Dec 14, 2024 1:00 AM;Dec 14, 2024 2:00 AM;62137.5;62475.0
Dec 14, 2024 2:00 AM;Dec 14, 2024 3:00 AM;60550.0;61037.5
Dec 14, 2024 3:00 AM;Dec 14, 2024 4:00 AM;58175.0;58162.5
Dec 14, 2024 4:00 AM;Dec 14, 2024 5:00 AM;56487.5;56362.5
Dec 14, 2024 5:00 AM;Dec 14, 2024 6:00 AM;56662.5;56650.0
Dec 14, 2024 6:00 AM;Dec 14, 2024 7:00 AM;58387.5;58437.5
Dec 14, 2024 7:00 AM;Dec 14, 2024 8:00 AM;60550.0;60937.5
Dec 14, 2024 8:00 AM;Dec 14, 2024 9:00 AM;63012.5;63125.0
Dec 14, 2024 9:00 AM;Dec 14, 2024 10:00 AM;65500.0;65712.5
Dec 14, 2024 10:00 AM;Dec 14, 2024 11:00 AM;66925.0;67275.0
Dec 14, 2024 11:00 AM;Dec 14, 2024 12:00 PM;67575.0;67875.0
Dec 14, 2024 12:00 PM;Dec 14, 2024 1:00 PM;68800.0;69375.0
Dec 14, 2024 1:00 PM;Dec 14, 2024 2:00 PM;68075.0;68637.5
Dec 14, 2024 2:00 PM;Dec 14, 2024 3:00 PM;64775.0;65987.5
Dec 14, 2024 3:00 PM;Dec 14, 2024 4:00 PM;62800.0;64400.0
Dec 14, 2024 4:00 PM;Dec 14, 2024 5:00 PM;62137.5;63225.0
Dec 14, 2024 5:00 PM;Dec 14, 2024 6:00 PM;64000.0;65000.0
Dec 14, 2024 6:00 PM;Dec 14, 2024 7:00 PM;66225.0;67212.5
Dec 14, 2024 7:00 PM;Dec 14, 2024 8:00 PM;67037.5;67612.5
Dec 14, 2024 8:00 PM;Dec 14, 2024 9:00 PM;64837.5;65337.5
Dec 14, 2024 9:00 PM;Dec 14, 2024 10:00 PM;62337.5;62837.5
Dec 14, 2024 10:00 PM;Dec 14, 2024 11:00 PM;62075.0;62575.0
Dec 14, 2024 11:00 PM;Dec 15, 2024 12:00 AM;63850.0;64375.0
Dec 15, 2024 12:00 AM;Dec 15, 2024 1:00 AM;61437.5;61850.0
Dec 15, 2024 1:00 AM;Dec 15, 2024 2:00 AM;59325.0;59637.5
Dec 15, 2024 2:00 AM;Dec 15, 2024 3:00 AM;57475.0;57962.5
Dec 15, 2024 3:00 AM;Dec 15, 2024 4:00 AM;54712.5;55425.0
Dec 15, 2024 4:00 AM;Dec 15, 2024 5:00 AM;53300.0;53650.0
Dec 15, 2024 5:00 AM;Dec 15, 2024 6:00 AM;53387.5;53362.5
Dec 15, 2024 6:00 AM;Dec 15, 2024 7:00 AM;54675.0;54287.5
Dec 15, 2024 7:00 AM;Dec 15, 2024 8:00 AM;56200.0;55787.5
Dec 15, 2024 8:00 AM;Dec 15, 2024 9:00 AM;58200.0;57412.5
Dec 15, 2024 9:00 AM;Dec 15, 2024 10:00 AM;60850.0;59987.5
Dec 15, 2024 10:00 AM;Dec 15, 2024 11:00 AM;62475.0;62687.5
Dec 15, 2024 11:00 AM;Dec 15, 2024 12:00 PM;63437.5;64250.0
Dec 15, 2024 12:00 PM;Dec 15, 2024 1:00 PM;64212.5;66350.0
Dec 15, 2024 1:00 PM;Dec 15, 2024 2:00 PM;62975.0;65125.0
Dec 15, 2024 2:00 PM;Dec 15, 2024 3:00 PM;59437.5;61300.0
Dec 15, 2024 3:00 PM;Dec 15, 2024 4:00 PM;57612.5;59312.5
Dec 15, 2024 4:00 PM;Dec 15, 2024 5:00 PM;57150.0;58700.0
Dec 15, 2024 5:00 PM;Dec 15, 2024 6:00 PM;60225.0;61300.0
Dec 15, 2024 6:00 PM;Dec 15, 2024 7:00 PM;63887.5;64387.5
Dec 15, 2024 7:00 PM;Dec 15, 2024 8:00 PM;65537.5;65600.0
Dec 15, 2024 8:00 PM;Dec 15, 2024 9:00 PM;63237.5;63375.0
Dec 15, 2024 9:00 PM;Dec 15, 2024 10:00 PM;60600.0;61050.0
Dec 15, 2024 10:00 PM;Dec 15, 2024 11:00 PM;60087.5;60875.0
Dec 15, 2024 11:00 PM;Dec 16, 2024 12:00 AM;60987.5;61712.5
Dec 16, 2024 12:00 AM;Dec 16, 2024 1:00 AM;59850.0;57962.5
Dec 16, 2024 1:00 AM;Dec 16, 2024 2:00 AM;58112.5;56137.5
Dec 16, 2024 2:00 AM;Dec 16, 2024 3:00 AM;56937.5;54825.0
Dec 16, 2024 3:00 AM;Dec 16, 2024 4:00 AM;54737.5;52800.0
Dec 16, 2024 4:00 AM;Dec 16, 2024 5:00 AM;53700.0;52362.5
Dec 16, 2024 5:00 AM;Dec 16, 2024 6:00 AM;56100.0;55100.0
Dec 16, 2024 6:00 AM;Dec 16, 2024 7:00 AM;61162.5;60312.5
Dec 16, 2024 7:00 AM;Dec 16, 2024 8:00 AM;66925.0;66575.0
Dec 16, 2024 8:00 AM;Dec 16, 2024 9:00 AM;69912.5;69475.0
Dec 16, 2024 9:00 AM;Dec 16, 2024 10:00 AM;70225.0;70312.5
Dec 16, 2024 10:00 AM;Dec 16, 2024 11:00 AM;69512.5;70125.0
Dec 16, 2024 11:00 AM;Dec 16, 2024 12:00 PM;69087.5;69800.0
Dec 16, 2024 12:00 PM;Dec 16, 2024 1:00 PM;69162.5;70212.5
Dec 16, 2024 1:00 PM;Dec 16, 2024 2:00 PM;68137.5;69250.0
Dec 16, 2024 2:00 PM;Dec 16, 2024 3:00 PM;65787.5;66812.5
Dec 16, 2024 3:00 PM;Dec 16, 2024 4:00 PM;64075.0;64800.0
Dec 16, 2024 4:00 PM;Dec 16, 2024 5:00 PM;63487.5;64600.0
Dec 16, 2024 5:00 PM;Dec 16, 2024 6:00 PM;66150.0;67412.5
Dec 16, 2024 6:00 PM;Dec 16, 2024 7:00 PM;69125.0;70500.0
Dec 16, 2024 7:00 PM;Dec 16, 2024 8:00 PM;69775.0;71187.5
Dec 16, 2024 8:00 PM;Dec 16, 2024 9:00 PM;66300.0;67425.0
Dec 16, 2024 9:00 PM;Dec 16, 2024 10:00 PM;62787.5;63700.0
Dec 16, 2024 10:00 PM;Dec 16, 2024 11:00 PM;62012.5;62637.5
Dec 16, 2024 11:00 PM;Dec 17, 2024 12:00 AM;63075.0;63300.0
Dec 17, 2024 12:00 AM;Dec 17, 2024 1:00 AM;60325.0;60450.0
Dec 17, 2024 1:00 AM;Dec 17, 2024 2:00 AM;58187.5;57875.0
Dec 17, 2024 2:00 AM;Dec 17, 2024 3:00 AM;56837.5;56400.0
Dec 17, 2024 3:00 AM;Dec 17, 2024 4:00 AM;54800.0;54075.0
Dec 17, 2024 4:00 AM;Dec 17, 2024 5:00 AM;54125.0;53212.5
Dec 17, 2024 5:00 AM;Dec 17, 2024 6:00 AM;56012.5;55362.5
Dec 17, 2024 6:00 AM;Dec 17, 2024 7:00 AM;61100.0;60400.0
Dec 17, 2024 7:00 AM;Dec 17, 2024 8:00 AM;67175.0;66600.0
Dec 17, 2024 8:00 AM;Dec 17, 2024 9:00 AM;69775.0;69625.0
